CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
"JMEG Mine, LLC",Abandoned,Jan M Berkowitz,"JMEG Mine, LLC",Coal (Bituminous),37.638889,-83.635556
Jackson County Mine Site ,Abandoned,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Granite",34.163888,-83.634444
Puckett Energy Co Inc,Abandoned and Sealed,Daniel Jack K Sr,Puckett Energy Company Inc,Coal (Bituminous),37.2506,-83.6342
No 3 Mine,Abandoned and Sealed,Carnahan Robert,Carnahan Coal Company,Coal (Bituminous),37.6336,-83.6339
Mine #1,Abandoned and Sealed,Mize Lora,D & L Coal Company,Coal (Bituminous),36.8117,-83.6339
No 1 Mine (Surface),Abandoned,Adams Resources & Energy Inc,Plastics Universal Corp,Coal (Bituminous),37.95,-83.633333
No 3 Surface Mine,Abandoned,Maze J W,J W Maze Pipe Company Inc,Coal (Bituminous),37.9375,-83.6333
Mountain Clay No 7,Abandoned,Kaneb Services Inc,Mountain Clay Inc,Coal (Bituminous),37.4542,-83.6333
Straight Creek #1 Mine,NonProducing,Benjamin R.  Bennett,Left Fork Mining Co Inc,Coal (Bituminous),36.845833,-83.632778
No 12,Abandoned and Sealed,"Sunoco, Inc.",Shamrock Coal Company Inc,Coal (Bituminous),37.0397,-83.6325
Elk Creek,Active,Donald  Lunsford,"D&L Mining Company, LLC.",Coal (Bituminous),37.126667,-83.630833
#3,Abandoned,James D  Napier,W M N Coal Inc,Coal (Bituminous),37.6792,-83.6308
Ball Energy Company Inc,Abandoned and Sealed,Daniel Jack K Sr,Ball Energy Company Inc,Coal (Bituminous),37.2144,-83.63
Burning Star #1,Abandoned and Sealed,Jimmy E  Hamilton,Burning Star Coal Inc,Coal (Bituminous),36.8756,-83.6294
No 2 Surface,Abandoned,Mays Neil,Kevin Coal Inc,Coal (Bituminous),37.5631,-83.6292
Lena Coal Co #12,Abandoned and Sealed,Massey Lena & J B,Lena Coal Company,Coal (Bituminous),37.2142,-83.6289
#8 Surface,Abandoned,Timothy L  Fugate; Brack  Baker,Hannco Energy Inc,Coal (Bituminous),37.0531,-83.6278
Portable Pep Screen,Abandoned,Genoak Materials Inc,Tri-City Aggregates Inc,Construction Sand and Gravel,42.791944,-83.627777
Menifee Stone,Active,Arthur E  Walker Jr,"The Walker Company Of Kentucky, Inc.","Crushed, Broken Limestone NEC",37.950833,-83.625833
Prep Plant,NonProducing,Benjamin R.  Bennett,Left Fork Mining Co Inc,Coal (Bituminous),36.875,-83.625
Bell No 4 Mine,Abandoned and Sealed,Duke Power Company,Eastover Mining Company,Coal (Bituminous),36.8417,-83.625
Bell No 5 Mine,Abandoned and Sealed,Duke Power Company,Eastover Mining Company,Coal (Bituminous),36.8333,-83.625
Bell No 7 Mine,Abandoned and Sealed,Duke Power Company,Eastover Mining Company,Coal (Bituminous),36.8333,-83.625
Glory Bee Coal Co Inc Glory Bee Min,Abandoned and Sealed,Charles  Hunter,Glory Bee Coal Company Inc,Coal (Bituminous),36.8333,-83.625
Site #1,Abandoned and Sealed,Taylor Ted & Phillip,Tripple T Coal Company,Coal (Bituminous),36.7306,-83.625
Hance Strip,Abandoned,Horizon Natural Resources Incorporated,Straight Creek Coal Resources Company,Coal (Bituminous),36.675,-83.625
Trace Branch #1,Abandoned and Sealed,Great Western Resources Inc,Great Western Coal (Ky) Inc,Coal (Bituminous),36.8233,-83.6239
Sandhill,Abandoned,Williams Companies Inc,Stansbury & Company Inc,Coal (Bituminous),37.0444,-83.6236
#1 Surface,Abandoned,Mills Willie B,Willie B Mills Coal Company,Coal (Bituminous),36.9236,-83.6222
No 5,Abandoned and Sealed,Bobby Joe  Hensley,Hensley Brothers Mining Inc,Coal (Bituminous),36.7056,-83.6222
No 1 Strip,Abandoned,Creech Kermit & Ules Day,D & C Coal Company,Coal (Bituminous),36.7267,-83.6217
Mine #1,Abandoned,DCM Resource Energies Inc; Sitter Drilling LLC,"United Carbon Group, LLC",Coal (Bituminous),36.98,-83.621389
Big Andy #1,Abandoned,Wendell  Elza,Ruby Coal Company,Coal (Bituminous),37.6742,-83.6208
No 1 Strip,Abandoned,Miller Fred R & Cliff Binder,Boo-M Coal Company Inc,Coal (Bituminous),37.4789,-83.6208
No 1 Strip,Abandoned,Nantz Lowell,Rye Cove Mining Company,Coal (Bituminous),37.05,-83.6208
Preparation Plant,Abandoned,Jimmy E  Hamilton,Titan Tipple Company,Coal (Bituminous),36.8636,-83.6208
No 1 Surface,Abandoned,Fischer Howard M,Energy Producers Associates Inc,Coal (Bituminous),36.6583,-83.6208
No 1 Strip,Abandoned,Phillips Marshall,A A A Paving & Excavating Inc,Coal (Bituminous),36.9806,-83.6178
Bingham Job #13,Temporarily Idled,Lipari Energy,"B & W Resources, Inc.",Coal (Bituminous),37.444166,-83.6175
#1 Surface,Abandoned,Stacy Dennis,Base Enterprises Corp,Coal (Bituminous),37.2008,-83.6169
No 33 Mine,Abandoned and Sealed,"Sunoco, Inc.",Ray Coal Company,Coal (Bituminous),37.2222,-83.6167
Young Mine ,Active,Nyrstar NV,"Nyrstar Tennessee Mines, Strawberry Plains LLC",Zinc,36.076944,-83.615833
No 5,Abandoned and Sealed,Cyprus Amax Minerals Company,Bailey Hill Mining Company,Coal (Bituminous),38.6881,-83.6144
#1 Surface,Abandoned,Edward L Clemons Estate,Locust Grove Inc,Coal (Bituminous),37.6144,-83.6144
Apache Plant #2,Abandoned,Robert E  Glancy; Michael  Glancy,R E Glancy Inc,Construction Sand and Gravel,44.24,-83.613611
Hewitt Quarry,Active,William L  McNeely Jr.,Nantahala Talc & Limestone Company Inc,"Crushed, Broken Limestone NEC",35.244168,-83.613557
Hurricane Branch Job,Abandoned,Edward  Tincher,Whymore Coal Company Inc,Coal (Bituminous),37,-83.6125
Alex Creek No 1 Mine,Abandoned,Daniels Lyle-Denny Miller,D & M Coal Company,Coal (Bituminous),36.9119,-83.6114
Onarch Energy Company Inc Mine #1,Abandoned and Sealed,Daniel Jack K Sr,Monarch Energy Company Inc,Coal (Bituminous),37.2142,-83.6108
Mine No 1,Abandoned,Hurd R L,American National Mining Inc,Coal (Bituminous),37.2142,-83.6108
No 3 Deep Mine,Abandoned and Sealed,Mountain Coals Inc,Bailey Hill Mining Corp,Coal (Bituminous),36.6833,-83.6103
No 1,Abandoned,Smith Denzil,Morgan Smith & Morgan Coal Company,Coal (Bituminous),37.5083,-83.6097
Beechfork Surface,Abandoned,Swanton Corp,Kenerco Corp,Coal (Bituminous),37.4125,-83.6097
Beechfork Surface #2,Abandoned,Caylor Creed Jr,W R K Coal Inc,Coal (Bituminous),37.4125,-83.6097
No 1 Strip,Abandoned,Knuckles Claude & Cecil Gambrel,Tri County Coal,Coal (Bituminous),37.1792,-83.6092
Walton Co. Quarry,Active,Heidelberg Cement AG,"Hanson Aggregates Southeast, LLC","Crushed, Broken Granite",33.78484,-83.609058
No 6 Strip,Abandoned,Jones Barry T,Savfin Inc,Coal (Bituminous),36.7389,-83.6083
Rockhampton #1,Abandoned,Emily  Rabnott,Rockhampton Energy LLC,Coal (Bituminous),36.782222,-83.608055
No 1,Abandoned and Sealed,Darrell  Wagner,Four Aces Mining Inc,Coal (Bituminous),36.9083,-83.6072
Burns Brick Mine,Abandoned,Boral Limited,Boral Bricks Inc,Common Shale,32.805277,-83.606388
Tuscola Minerals Co,Abandoned,James O  Reid,Tuscola Minerals Co.,"Sand, Industrial NEC",43.378055,-83.605
No 1,Abandoned and Sealed,Noble James,Jen-Coal Company,Coal (Bituminous),36.7425,-83.605
No 1 Surface Mine,Abandoned and Sealed,Dunsmore Loy (Loyd),Rainbow Valley Fuel,Coal (Bituminous),36.7,-83.6028
KODAK QUARRY,Active,Vulcan Materials Company,"Vulcan Constr. Materials, L.P.","Crushed, Broken Limestone NEC",35.971641,-83.602636
#1,Abandoned,Steely Dennis,Evergreen Mining Inc,Coal (Bituminous),37.1875,-83.6014
No 4,Abandoned and Sealed,Cyprus Amax Minerals Company,Bailey Hill Mining Company,Coal (Bituminous),36.6806,-83.6014
#1 Strip Mine,Abandoned,James Larry  Jamieson,Jamieson Construction Company Inc,Coal (Bituminous),37.1875,-83.601388
No 1 Surface,Abandoned,Caldwell Greg C,Warbranch Mining Company Inc,Coal (Bituminous),37.3361,-83.6
Bell County Auger,Abandoned,Tommy G  Gambrel,Goldens Creek Enterprises Inc,Coal (Bituminous),36.708333,-83.6
Grainger County Mine,New Mine,Todd  Claiborne,Claiborne Hauling Contractors LLC,,36.239121,-83.599051
#2,Abandoned and Sealed,Darrell  Wagner,Four Aces Mining Inc,Coal (Bituminous),36.9131,-83.5978
#10,Abandoned and Sealed,Charles  Collins,Calvary Coal Company Inc,Coal (Bituminous),36.91,-83.5975
No 1,Abandoned and Sealed,Mangus David,Delta-Mike Resource Development Inc,Coal (Bituminous),36.9072,-83.5975
Alamo Surface Mine,Abandoned,Horizon Natural Resources Incorporated,Ikerd-Bandy Company Inc,Coal (Bituminous),36.898888,-83.596666
No 2,Abandoned and Sealed,James H  Booth,Thelma Coal Company Inc,Coal (Bituminous),37.7178,-83.5961
Lena Coal Co,Abandoned and Sealed,Massey Lena & J B,Lena Coal Company,Coal (Bituminous),37.2108,-83.5958
Apple Energy Company Inc,Abandoned and Sealed,Daniel Jack K Sr,Apple Energy Company Inc,Coal (Bituminous),37.2117,-83.5956
Crockett Tipple,Abandoned,Robert E  Murray,Andalex Resources Inc,Coal (Bituminous),36.8936,-83.5942
Alamo ,Temporarily Idled,JW Resources Inc,"Straight Creek Coal Mining, Inc",Coal (Bituminous),36.893611,-83.594166
Gatliff Surface #3,Abandoned,TECO Energy Inc,"Gatliff Coal Co., Inc.",Coal (Bituminous),36.668888,-83.593888
#1 Strip Mine,Active,James Larry  Jamieson,Jamieson Construction Company Inc,Coal (Bituminous),36.719167,-83.593333
No 1 Strip Mine,Abandoned,Osborne Randall,Triple R Coal Company Inc,Coal (Bituminous),36.7994,-83.5933
Crockett,Active,Catalyst Resources LLC,"Covol Fuels No. 3, LLC",Coal (Bituminous),36.890833,-83.591111
No 8 Mountain Top Removal Mine,Abandoned,George E  Barker,Crockett Collieries (Ky) Inc,Coal (Bituminous),36.8919,-83.5911
Bailey Hill Number 6,Abandoned and Sealed,Cyprus Amax Minerals Company,Bailey Hill Mining Company,Coal (Bituminous),36.7256,-83.59
No 1 Surface,Abandoned,Jamestown Resources Inc,Ex Coal Sales Inc,Coal (Bituminous),37.6653,-83.5875
No 1 Strip,Abandoned,Roebuck Neil,Double R Mining,Coal (Bituminous),37.3667,-83.5875
No 1 Strip,Abandoned,Miller Fred R & Cliff Binder,C & F Coal Company Inc,Coal (Bituminous),37.3667,-83.5875
No 1 Surface,Abandoned,Arnett Doug,Mistletoe Energy Corp Inc,Coal (Bituminous),37.3036,-83.5872
No 3 Surface,Abandoned,Edward L Clemons Estate,Locust Grove Inc,Coal (Bituminous),37.6667,-83.5861
Glendon #2,Abandoned,John H  Parton,Parton Brothers Contracting Inc,Coal (Bituminous),36.89,-83.5861
No 1,Abandoned and Sealed,Lawson Arthur,Shawn Mike Coal Company Inc,Coal (Bituminous),37.1833,-83.5847
Portable Cone Plant,Abandoned,Genoak Materials Inc,Tri-City Aggregates Inc,Construction Sand and Gravel,42.8225,-83.584444
Portable Simplicity Screen,Abandoned,Genoak Materials Inc,Tri-City Aggregates Inc,Construction Sand and Gravel,42.8225,-83.584444
Portable N D A,Active,Genoak Materials Inc,Tri-City Aggregates Inc,Construction Sand and Gravel,42.8225,-83.584444
Portable Telesmith I,Abandoned,Genoak Materials Inc,Tri-City Aggregates Inc,Construction Sand and Gravel,42.8225,-83.584444
Portable Telesmith II,Intermittent,Genoak Materials Inc,Tri-City Aggregates Inc,Construction Sand and Gravel,42.8225,-83.584444
Portable McCloskey,Abandoned,Genoak Materials Inc,"Tri-City Aggregates, Inc.",Construction Sand and Gravel,42.8225,-83.584444
No 1,Abandoned,Andrew  Tennant; Richard  Cutone,Rio Mining,Coal (Bituminous),37.501111,-83.583888
Crockett,Abandoned,Catalyst Resources LLC,"Covol Fuels No. 3, LLC",Coal (Bituminous),36.894444,-83.583333
No 1 Surface,Abandoned,Quesenberry Lloyd,Erico Processing Inc,Coal (Bituminous),37.3781,-83.5828
Cabbage Grove ,Active,Michel  Moukhtara,Big Horse Aggregates,"Crushed, Broken Limestone NEC",30.1225,-83.5825
Mill Creek mine #1,New Mine,,LID Not Available,,36.811854,-83.580968
No 1 Strip,Abandoned,Igel George J,Spencer Fork Mining,Coal (Bituminous),37.4875,-83.5806
Beargrass #1,Abandoned,Sams William B,Beargrass Coal Company,Coal (Bituminous),37.4875,-83.5806
No 1 Surface,Abandoned,Hieneman Linda & Christy Kiser,Christlin Enterprise Inc,Coal (Bituminous),37.4875,-83.5806
Hard Dollar #2,Abandoned,Schweitzer Roy B,R B S Inc,Coal (Bituminous),37.4875,-83.5806
No 1 Mine,Abandoned and Sealed,Miller Charles E,Mill Creek Mining Company,Coal (Bituminous),36.8042,-83.58
#1,Abandoned,Philips James L,Al-Co Mining Inc,Coal (Bituminous),37.6625,-83.5794
Rockhampton #2,Abandoned and Sealed,Emily  Rabnott,Rockhampton Energy LLC,Coal (Bituminous),36.805555,-83.579166
Goins Hollow Quarry,Active,Lester D  Piercy,"Goins Hollow Quarry, LLC","Crushed, Broken Limestone NEC",36.471771,-83.57875
#4,Abandoned,Broe Companies Inc,Century Operations LLC,Coal (Bituminous),36.963611,-83.578333
Lcb #8,Abandoned and Sealed,Great Western Resources Inc,Crockett Collieries (Ky) Inc,Coal (Bituminous),36.8856,-83.5775
Rockhampton #3,Active,Emily  Rabnott,Rockhampton Energy LLC,Coal (Bituminous),36.803611,-83.5775
Lcb #8a,Abandoned and Sealed,Great Western Resources Inc,Crockett Collieries (Ky) Inc,Coal (Bituminous),36.5533,-83.5764
No 1 Surface,Abandoned,Edward L Clemons Estate,Locust Grove Inc,Coal (Bituminous),37.6769,-83.5761
No 1 Strip,Abandoned,Smith Loyce,Brave Star Mining Inc,Coal (Bituminous),37.3708,-83.5761
#1 Surface,Abandoned,Pelfrey Corbet & Harold Rose,Pelfrey & Rose,Coal (Bituminous),37.6758,-83.5756
Holly Pit,Active,Katherine  Leoni,Holly Disposal Inc,Construction Sand and Gravel,42.835833,-83.575555
Lick Fork Surface,Abandoned,JW Resources Inc,"Straight Creek Coal Mining, Inc",Coal (Bituminous),36.939444,-83.575555
Mitco Job #12,NonProducing,Lipari Energy,"B&W Resources, Inc.",Coal (Bituminous),37.247778,-83.575
No 2 Mine,Abandoned and Sealed,Cyprus Amax Minerals Company,Bailey Hill Mining Company,Coal (Bituminous),36.6742,-83.575
No 1 Mine,Abandoned and Sealed,Burkhart Lloyd-Dennis R Smith,C & H Coal Company,Coal (Bituminous),36.7478,-83.5739
JEFFERSON QUARRY,Active,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.","Crushed, Broken Granite",34.117054,-83.572388
ALABASTER PLANT,Active,USG Corporation,United States Gypsum Company,Gypsum,44.195555,-83.571388
Clay Gap Mine,Abandoned,Thomas R  Hamilton,Nally & Hamilton Enterprises Inc,Coal (Bituminous),36.9614,-83.5711
I-75 Aggregates,Intermittent,Barry  Bass,I-75 Aggregates,Construction Sand and Gravel,42.816388,-83.569444
Rebco Coal #2,Abandoned,Roy C  Wagner,"Rebco Coal, Inc.",Coal (Bituminous),36.890555,-83.568333
Mine #4a,Abandoned and Sealed,Darrell  Wagner,Four Aces Mining Inc,Coal (Bituminous),36.8997,-83.5675
Mine #1,Abandoned and Sealed,Steve  Findley,Fleetwood Energy Inc,Coal (Bituminous),37.0403,-83.5667
Mine #4,Abandoned and Sealed,Great Western Resources Inc,Crockett Collieries (Ky) Inc,Coal (Bituminous),36.9069,-83.5664
No 1 Mine,Abandoned and Sealed,Bow Valley Industries Ltd,Bow Valley Coal (Ky) Inc,Coal (Bituminous),36.9069,-83.5661
Mine #3,Abandoned and Sealed,Steve  Findley,Fleetwood Energy Inc,Coal (Bituminous),37.0689,-83.5658
Sevierville Quarry ,Active,Vulcan Materials Company,"Vulcan Constr. Materials, L.P.","Crushed, Broken Limestone NEC",35.848987,-83.564329
Lime City Quarry,Abandoned,CRH PLC,Stoneco Inc,"Crushed, Broken Limestone NEC",41.538055,-83.564166
Mason #1,Abandoned,Thomas R  Hamilton,"Nally & Hamilton Enterprises, Inc.",Coal (Bituminous),36.746666,-83.561944
Betsy Branch,Abandoned,Thomas R  Hamilton,"Nally & Hamilton Enterprises, Inc.",Coal (Bituminous),36.746666,-83.561944
Balkan,Active,Thomas R  Hamilton,Nally & Hamilton Enterprises Inc,Coal (Bituminous),36.75,-83.561111
York Branch Mine,Abandoned,Thomas R  Hamilton,Nally & Hamilton Enterprises Inc,Coal (Bituminous),36.8683,-83.5608
No 1,Abandoned,Hensley J D & Billie Joe,J D Hensley,Coal (Bituminous),37.1142,-83.5606
No 8 Deep Mine,Abandoned and Sealed,Great Western Resources Inc,Great Western Coal (Ky) Inc,Coal (Bituminous),36.8969,-83.5592
Campton Tipple,Abandoned,Steve  Graves,"Campton Processing, LLC",Coal (Bituminous),37.675555,-83.558888
Sturgeon #4,Abandoned,Robert L  Rosencrans,"Sturgeon Mining Co., Inc.",Coal (Bituminous),37.355833,-83.558611
#3,Abandoned and Sealed,Bradley Equipment Company Inc,Dmc Energy Inc,Coal (Bituminous),36.7678,-83.5586
Co-Op No 2 Strip,Abandoned,Shackelford Dallas & Moore Clyde W,White Oak Coal Corp,Coal (Bituminous),36.725,-83.5583
No 1,Abandoned and Sealed,Coble Robert L,Four B & C Coal Company Inc,Coal (Bituminous),37.4839,-83.5581
Tazewell Quarry ,Active,Vulcan Materials Company,"Vulcan Constr. Materials, L.P.","Crushed, Broken Limestone NEC",36.464787,-83.554326
#5 Strip,Abandoned and Sealed,Cyprus Amax Minerals Company,Straight Creek Mining Company,Coal (Bituminous),36.8417,-83.5542
No 1 Surface Mine,Abandoned,Douglas George & Rommell Moses,Romcoal Inc,Coal (Bituminous),37.9914,-83.5536
No 3 Mine,Abandoned and Sealed,Kaneb Services Inc,Leeco Inc,Coal (Bituminous),37.2186,-83.5533
No 1 Surface,Abandoned,Lemar Reece,Ky Belle Coal & Energy Corp,Coal (Bituminous),36.7583,-83.5528
Washer Plant,Abandoned,Horizon Natural Resources Incorporated,Straight Creek Coal Resources Company,Coal (Bituminous),36.7522,-83.5528
Niota Coal No 1,Abandoned and Sealed,Grant Patrick,Niota Express Company Inc,Coal (Bituminous),36.7161,-83.5528
Cannon Coal #1,Abandoned,Miracle Carl T,Cannon Coal Company,Coal (Bituminous),36.7161,-83.5528
No 1,Abandoned and Sealed,James A  Dean,Cubage Coal Inc,Coal (Bituminous),36.7161,-83.5528
Last Chance,Abandoned and Sealed,Cyprus Amax Minerals Company,Brownies Creek Collieries Inc,Coal (Bituminous),36.7203,-83.5514
Tejay No 1 Mine,Abandoned and Sealed,Cyprus Amax Minerals Company,Brownies Creek Collieries Inc,Coal (Bituminous),36.7614,-83.5511
No 1,Abandoned,Hammond Bill,Newberry Mining,Coal (Bituminous),37.4511,-83.5508
#1 Strip,Abandoned,Ledford Kenneth,Ken-Tap Enterprises Inc,Coal (Bituminous),37.0878,-83.5506
Laurel Fork #2,Abandoned and Sealed,Charles  Collins,"Linsco Energy, LLC",Coal (Bituminous),36.929166,-83.550555
Finlay 1,Intermittent,Edward C  Levy Jr,Lyon Sand & Gravel Co,"Sand, Industrial NEC",42.493333,-83.55
Hard Times Mine #1 Surface,Abandoned,Sebastian Charles,Hard Times Coal Company Inc,Coal (Bituminous),37.5792,-83.55
Lyon Portable Rap Plant ,Intermittent,Edward C  Levy Jr,Lyon Sand & Gravel Company,"Sand, Common",42.493333,-83.549722
Lyon Portable Wash Plant,Active,Edward C  Levy Jr,Lyon Sand & Gravel Co.,Construction Sand and Gravel,42.493333,-83.549722
A A Grange Hall Rd Plant,Intermittent,Edward C  Levy Jr,American Aggregates of Michigan Inc,Construction Sand and Gravel,42.807222,-83.549444
Cardinal Aggregate,Active,Dean  Miller,"Cardinal Aggregate, Inc.","Crushed, Broken Limestone NEC",41.5275,-83.548888
Habersham Quarry,Active,Heidelberg Cement AG,"Hanson Aggregates Southeast, LLC","Crushed, Broken Granite",34.578722,-83.548867
Surface No 1,Abandoned,Collett Harold,C & D Excavating,Coal (Bituminous),36.7003,-83.5481
Surface Mine No 1,Abandoned and Sealed,Huddleston J B,Hclt Coal Inc,Coal (Bituminous),36.7003,-83.5481
Garden Hollow #1,Abandoned,Great Western Resources Inc,Crockett Collieries (Ky) Inc,Coal (Bituminous),36.9167,-83.5478
Briar Hollow,Abandoned,Horizon Natural Resources Incorporated,Ikerd-Bandy Company Inc,Coal (Bituminous),36.950555,-83.5475
No 1,Abandoned and Sealed,Botkins William,Spruce Coals Inc,Coal (Bituminous),36.7094,-83.5464
No 3 Mine,Abandoned and Sealed,Mason Wayland,M & M Coal Company,Coal (Bituminous),36.7094,-83.5464
Mine #41,Abandoned,Invesco International Corp,Cortland Coal Inc,Coal (Bituminous),37.3472,-83.5458
Mine No 1,Abandoned and Sealed,Danny  Justus,Southfork Mining Inc,Coal (Bituminous),37.1558,-83.5456
No 1,Abandoned,Clark Donald F,Pedco Inc,Coal (Bituminous),37.3472,-83.5453
Mine #23,Abandoned and Sealed,Charles  Collins,Calvary Coal Company Inc,Coal (Bituminous),36.9533,-83.5444
Cribb #3,Abandoned and Sealed,Smith Joey,Cribb Coal Company,Coal (Bituminous),36.9383,-83.5442
#1 Surface,Abandoned,Denniston Dallas,Dumas Coal Company Inc,Coal (Bituminous),37.7092,-83.5436
No 1,Abandoned and Sealed,Smith Joey,New Beginning Coal Company,Coal (Bituminous),36.7183,-83.5428
Butcher Branch,Abandoned,Charles  Collins,"Linsco Energy, LLC",Coal (Bituminous),36.910277,-83.542777
No1,Abandoned,Young Conley,Conley Young Construction Inc,Coal (Bituminous),37.4358,-83.5422
Balkan Tipple,Abandoned,Morton Joel T,Concord Coal Company Inc,Coal (Bituminous),36.7597,-83.5417
Rocky Top Mine,Abandoned and Sealed,Cyprus Amax Minerals Company,Brownies Creek Collieries Inc,Coal (Bituminous),36.7542,-83.5417
M & G #7,Abandoned,Robert O  Roan,M & G MINING LLC,Coal (Bituminous),36.9175,-83.541666
Sturgeon No 5,Active,Richard E  Noble,Noble Construction,Coal (Bituminous),37.318333,-83.540833
#1 Surface,Abandoned,Sebastian Max,Freeman Fork Mining Company Inc,Coal (Bituminous),37.3492,-83.5406
Mathel Mine,Abandoned and Sealed,Cyprus Amax Minerals Company,Brownies Creek Collieries Inc,Coal (Bituminous),36.7608,-83.5403
Mine #4,Abandoned,Americas Energy Company,Evans Coal Corp,Coal (Bituminous),36.708333,-83.54
Hance Strip,Abandoned,Horizon Natural Resources Incorporated,Straight Creek Coal Resources Company,Coal (Bituminous),36.7083,-83.54
#1,Abandoned,Broe Companies Inc,Century Operations LLC,Coal (Bituminous),36.92,-83.539722
Coal Stone #10,Active,John H  Parton,"Parton Bros. Contracting, Inc.",Coal (Bituminous),36.709167,-83.539722
K-2 Preparation Plant,NonProducing,James C  Justice II,Kentucky Fuel Corporation,Coal (Bituminous),37.516944,-83.538889
