CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
Newgate,Temporarily Idled,Thomas K  Lampert,Newgate Development Corp.,Coal (Bituminous),40.383333,-80.3
Riggs Surface Mine,Abandoned,Rick  Coulson,Coalex Inc,Coal (Bituminous),39.395555,-80.3
Powell Fork Surface Mine,Abandoned,Westmoreland Coal Company,Elk River Sewell Coal Company,Coal (Bituminous),38.4608,-80.2994
Area 26 Surface Mine,Abandoned,Carl F  Frischkorn,Battle Ridge Companies,Coal (Bituminous),38.409722,-80.298611
Mudlick Deep Mine,Abandoned,Falk Connie,C P & S Inc,Coal (Bituminous),38.4594,-80.2983
Mudlick No 1 Mine,Abandoned and Sealed,Meador Eric Dean,Briarwood Energy Inc,Coal (Bituminous),38.4594,-80.2983
Big Run Deep Mine,Abandoned and Sealed,Bruce W  Sigler,Relgis Inc,Coal (Bituminous),38.4089,-80.2972
Peora Mine,Abandoned and Sealed,Sorbello Charles J,Peora Coal Company,Coal (Bituminous),39.4222,-80.2964
Mine No 1,Abandoned and Sealed,Cardwell Robert G,Mogasco Mining Inc,Coal (Bituminous),39.000555,-80.295833
Jesse'S Run Mine No 1,Abandoned and Sealed,Robert R  Jeran,Roblee Coal Company,Coal (Bituminous),39.1042,-80.295
Blacksville No 2,Active,Robert E  Murray,Consolidation Coal Company,Coal (Bituminous),39.709444,-80.294722
Fink Run Mine,Abandoned,La Rosa Corp,La Rosa Fuel Company Inc,Coal (Bituminous),39,-80.2944
WEST RIDGE GRAVEL CO. PIT AND MI,Intermittent,James  Hornyak,West Ridge Gravel Company,Construction Sand and Gravel,42.023056,-80.293889
Bartins,Abandoned,Pangersis Edward P,Panton Enterprises Inc,Coal (Bituminous),40.3742,-80.2917
Dola Refuse Area,Abandoned,Arch Coal Inc,Patriot Mining Company Inc,Coal (Bituminous),39.4083,-80.2917
Loveridge #22,Active,Robert E  Murray,Consolidation Coal Company,Coal (Bituminous),39.608333,-80.291389
Champion Refuse Disposal Area,Active,Anthony  Bologna,Champion Processing Inc,Coal (Bituminous),40.422222,-80.289722
William L Price Dredge #16,Active,Frank Bryan Inc,Tri-State River Products Inc,Construction Sand and Gravel,40.691388,-80.289444
Williams Iii,Abandoned and Sealed,John T  Markovich,M & J Coal Company Inc,Coal (Bituminous),39.4022,-80.2872
Hackers Creek Mine #18,Abandoned and Sealed,William E  Konya; Steve A  Konya,Miami Coal Company,Coal (Bituminous),38.9131,-80.2872
Adrian #1 Deep Mine,Abandoned and Sealed,Kelly T  Grey,Glady Fork Mining Inc.,Coal (Bituminous),38.912222,-80.286944
Adrian Refuse Area/Adrian Prep Plant,Abandoned,William V  Whiting,Carson One Mining LLC,Coal (Bituminous),38.084444,-80.286944
Westland #2,Abandoned and Sealed,Robert E  Murray,Consolidation Coal Company,Coal (Bituminous),40.2936,-80.2869
Putt/Raccoon,Abandoned,Aloe Holding Inc,Robinson Coal Company,Coal (Bituminous),40.395833,-80.286111
Black Creek Sand Mine,Active,Summit Materials LLC,Buckhorn Materials LLC,"Sand, Common",34.717778,-80.284722
Ewing Strip,Abandoned,Ewing Charles W,Charles W Ewing,Coal (Bituminous),40.3958,-80.2847
Pageland Sand Co Inc,Active,Kathryn  King; Burchell  King,Pageland Sand Company Inc,Construction Sand and Gravel,34.717707,-80.284664
Midway Strips,Abandoned and Sealed,Aloe Holding Inc,Midway Coal Company,Coal (Bituminous),40.3925,-80.2836
Eckenrode Strip,Abandoned,Eckenrode Norbert J,Eckenrode Coal Co,Coal (Bituminous),39.916667,-80.283333
Bergoo Preparation Plant,Abandoned,A F Budge Mining Ltd,Phoenix Resources Inc,Coal (Bituminous),38.466667,-80.283333
Rooting Strip,Abandoned,Langford James E,Upco Coal Inc,Coal (Bituminous),39.0794,-80.2808
Rexroad Job,Abandoned,John J  Belcastro,Triple J Coal Company,Coal (Bituminous),39.0794,-80.2808
Red Rock Mine Job,Abandoned,Harrold Don,Pitcarin Properties Inc,Coal (Bituminous),39.0147,-80.28
Hacker's Creek Mine No 1,Abandoned and Sealed,Robert R  Jeran,Roblee Coal Company,Coal (Bituminous),39.068611,-80.278611
Lakeland Aggregates,Intermittent,Troy  Adzima,"Lakeland Aggregates, Inc.",Construction Sand and Gravel,41.616111,-80.277777
Horners Run,Abandoned,Nancy J  Richards; Joe D  Richards,"Hop Energy, Inc",Coal (Bituminous),38.860833,-80.276944
Peaceful Valley #1,Abandoned and Sealed,Taylor Chester K & Ming Chung Chen,C & T Development Company Inc,Coal (Bituminous),38.4592,-80.2758
Johnstown No. 1,Abandoned and Sealed,Courtland  Helbig,Difficult Mining Inc,Coal (Bituminous),39.102777,-80.275
Easy Run No 1 Mine,Abandoned and Sealed,A F Budge Mining Ltd,Elk River Sewell Coal Company Inc,Coal (Bituminous),38.5333,-80.275
Westland Mine,Abandoned and Sealed,Robert E  Murray,Consolidation Coal Company,Coal (Bituminous),40.2875,-80.2747
Jerry Stalnaker Coal Company Inc,Abandoned,Jerry D  Stalnaker,Jerry Stalnaker Coal Company Inc,Coal (Bituminous),39.106111,-80.274444
Holbert Job,Abandoned and Sealed,Cobun Lamont Edward,Ameri Coal Inc,Coal (Bituminous),39.3517,-80.2733
Perry Coal Mine No 6,Abandoned and Sealed,Lakatos Albert S,Lite Coal Mining Company,Coal (Bituminous),39.4181,-80.27
NORTH QUARRY,Active,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Granite",36.176944,-80.268333
CENTRAL SERVICE,Active,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Granite",36.176944,-80.268333
Bell Strip,Abandoned,Sorbello Charles J,Bell Mining Company,Coal (Bituminous),39.422778,-80.267222
Shinnston Tipple & Shop,Abandoned,Sorbello Charles J,Bell Mining Company,Coal (Bituminous),39.422778,-80.267222
Colona Dock,Abandoned,Joseph  Aloe,Colona Terminal Services Inc,Coal (Bituminous),40.666666,-80.266666
No 1 Auger,Abandoned,Higgins Cletis,Higgins Auger Coal Company,Coal (Bituminous),38.583333,-80.266666
Fork Ridge #1 Mine,Abandoned and Sealed,Tucker Kenneth L,Faith Coal Company,Coal (Bituminous),38.583333,-80.266666
Smith Mine,Abandoned,Smith David F,Smith Construction,Coal (Bituminous),39.3153,-80.2664
All County Environmental Products Inc,Abandoned,Antonino  Musso,All County Environmental Products Inc,"Sand, Common",27.167777,-80.266111
LOW GAP QUARRY,Active,William M  McCrary,Yancey Stone Inc,"Crushed, Broken Granite",35.064366,-80.264854
Fisher Run,Abandoned,Patterson W L,We Coal Inc,Coal (Bituminous),38.521666,-80.262222
Surface Mine #1,Abandoned,Keller Lewis E Jr & Sr,Fisher Run Coal Company Inc,Coal (Bituminous),38.521666,-80.262222
Fisher Run Mine,Abandoned and Sealed,Taylor Chester K & Ming Chung Chen,C & T Development Company Inc,Coal (Bituminous),38.521666,-80.262222
Right Fork No 1 Mine,Abandoned and Sealed,Cooper William E,West Leatherwood Mining,Coal (Bituminous),38.4519,-80.2622
Winding Gulf #4,Abandoned and Sealed,S Austin  Caperton III,Slab Fork Coal Company,Coal (Bituminous),37.6369,-80.2614
Adrian Deep Mine No 1,Abandoned,William V  Whiting,Carson One Mining LLC,Coal (Bituminous),38.943611,-80.259166
"R&S STONE, INC.",Active,Terri Reed  Smith; Terry Garth  Reed,"R&S STONE, INC.","Crushed, Broken Granite",36.9075,-80.259166
No Name,Abandoned,Dale L  Malinzak,No Name,Coal (Bituminous),39.511944,-80.258888
Jennifer #1,Abandoned and Sealed,Wilson Stephanie,E R I C Excavating & Trucking Inc,Coal (Bituminous),39.6703,-80.2586
Booths Creek Mine,Abandoned and Sealed,James L  Laurita Jr; Thomas A  Laurita,Mepco Inc,Coal (Bituminous),39.6703,-80.2586
Pit #2,Abandoned,Doerr Laney,Ken-Lan Energy Company Inc,Coal (Bituminous),90.9997,-80.2583
Stillhouse Run No 1 Mine,Abandoned and Sealed,Westmoreland Coal Company,Elk River Sewell Coal Company,Coal (Bituminous),38.4736,-80.2583
Stillhouse Run #1 Surface Mine,Abandoned and Sealed,Hall Dale,Elk River Resources,Coal (Bituminous),38.4736,-80.2583
Baker Ridge Surface Mine,Abandoned,Dulaney Lowell J,Braxton Minerals Inc,Coal (Bituminous),38.5044,-80.2575
Mine No 2,Abandoned and Sealed,Hall Dale,Elk River Resources,Coal (Bituminous),38.5044,-80.2575
Hackers Creek No 1,Abandoned and Sealed,Taylor John S,C J Coal Corp,Coal (Bituminous),39.0844,-80.2569
Sewell No 2,Abandoned and Sealed,Siderius Inc,Powellton Company,Coal (Bituminous),38.4194,-80.2569
Briarwood #1,Abandoned,Westmoreland Coal Company,Elk River Sewell Coal Company,Coal (Bituminous),38.5403,-80.2556
Easy Run No 2 Mine,Abandoned and Sealed,Young John P,Z & M Inc,Coal (Bituminous),38.540277,-80.255555
Loss-Riggs Surface Mine S-2003-05,Abandoned,Charles E  Hogue,Coalex Inc.,Coal (Bituminous),39.371666,-80.255
Mine No 1,Abandoned,La Rosa Corp,Chapel Valley Development Company,Coal (Bituminous),39.3636,-80.2542
Righter No 1 Mine,Abandoned,Malcomb Charles L,Green River Mining Corp,Coal (Bituminous),39.3614,-80.2542
Federal No 2,Active,Patriot Coal Corporation,Eastern Associated Coal LLC,Coal (Bituminous),39.667778,-80.252778
Trio Plant No 1,Abandoned,Gaither Joseph,Trio Processing Company Inc,Coal (Bituminous),38.418888,-80.252777
No 2 Mine,Abandoned and Sealed,Jones Donald L,Cecil Lee Coal Company Inc,Coal (Bituminous),38.3356,-80.2522
Buckhannon Foreign Sales #1 Mine,Abandoned and Sealed,Martin Carl J,Buckhannon Foreign Sales Inc,Coal (Bituminous),39.135,-80.2519
Blum Strip,Abandoned,Blum Raymond A,Blum Coal Company,Coal (Bituminous),40.866667,-80.25
Paris 1,Abandoned,Emanuel A.  Paris,"Alex Paris Contracting Co., Inc.",Coal (Bituminous),40.252777,-80.25
Adobe Tipple,Abandoned,AOI Coal Company,Willowbrook Mining Company,Coal (Bituminous),40.166666,-80.25
Titus Mine,Abandoned,Zinn Donald,Zinn Coal Company,Coal (Bituminous),39.7583,-80.25
No 1 Mine,Abandoned,Richards L A Jr,Rimco Sales Inc,Coal (Bituminous),39.4194,-80.25
Laurel Run #2,Abandoned and Sealed,Joe D  Richards,Scorpio Mining Inc,Coal (Bituminous),39.416666,-80.25
Stutler,Abandoned,Stutler Richard A,Richard A Stutler Inc,Coal (Bituminous),39.4056,-80.25
Prudy'S Run Site,Abandoned and Sealed,John M  Stilley,Amerikohl Mining Inc,Coal (Bituminous),39.3703,-80.25
Mine #1,Abandoned,Cross Karl T-Michael,Misty Mt Mining,Coal (Bituminous),42.675,-80.2472
Allegheny County Mines,Abandoned,Bologna Ray,Bologna Mining Company,Coal (Bituminous),40.4192,-80.2469
Washed Fossil Fuels Inc,Abandoned,Sorbello Charles J,Washed Fossil Fuels Inc,Coal (Bituminous),39.5131,-80.2467
Stillhouse No 2 Mine,Abandoned and Sealed,Westmoreland Coal Company,Elk River Sewell Coal Company,Coal (Bituminous),38.4714,-80.2444
Dependable #1,Abandoned,Chiri Leon R,Dependable Coal & Construction Company Inc,Coal (Bituminous),40.4353,-80.2436
Fork Ridge Strip #1,Abandoned,Westmoreland Coal Company,Elk River Sewell Coal Company,Coal (Bituminous),38.494722,-80.242777
Carlson Strip Mine No 6,Abandoned,Jack  Carlson,Carlson Mining Company,Coal (Bituminous),40.9114,-80.2425
Hackers Creek Mine No 1,Abandoned,Carl  Carbonara; Donna C  Chico,Three-C Mining Inc,Coal (Bituminous),39.0472,-80.2417
Mercer,Intermittent,Lindy Paving Incorporated; Sweet Water Quarries LLC,Three Rivers Aggregates LLC,Construction Sand and Gravel,41.198056,-80.240278
Harrison Fuel Inc Mine,Abandoned and Sealed,John T  Markovich,Harrison Fuels Inc,Coal (Bituminous),39.3967,-80.24
Lane Ridge Surface Mine,Temporarily Idled,William E  Nesselrotte,Nesco Inc,Coal (Bituminous),38.916111,-80.239167
Berkeley Quarry ,Active,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.","Crushed, Broken Limestone NEC",33.360277,-80.239166
Mine No 4,Abandoned,Johns Roy F-Earle W Kazis,Xecol Corp,Coal (Bituminous),40.2139,-80.2389
 Stalite Aquadale Mill,Active,Frances H  Johnson,Carolina Stalite ,Shell,35.236079,-80.238868
Koon Mine,Abandoned,Patrick H  Cunningham; Frank O  Cunningham,Ten-A-Coal Company,Coal (Bituminous),38.4575,-80.238055
No 23 Mine,Abandoned and Sealed,Demotto Carlo,Demotto Peerless Coal Company Inc,Coal (Bituminous),38.5842,-80.2375
Red Oak #1 Auger Mine,Abandoned,Hall Dale,Elk River Resources,Coal (Bituminous),38.4644,-80.2367
Red Oak #1,Abandoned and Sealed,Legg Larry T,Good News Inc,Coal (Bituminous),38.4644,-80.2367
#1 Surface Mine,Abandoned,Legg Larry T,Good News Inc,Coal (Bituminous),38.464444,-80.236666
Spruce Fork Mine No 1,Abandoned and Sealed,Arch Coal Inc,Anker West Virginia Mining Company Inc,Coal (Bituminous),38.952222,-80.236388
Upshur Mine,Abandoned,Gary E  Stanley; Wayne H  Stanley,Stanley Industries Inc,Coal (Bituminous),39.0611,-80.2361
Dredge Thaddus Carr,Intermittent,Heidelberg Cement AG,Hanson Aggregates BMC Inc,Construction Sand and Gravel,40.646389,-80.235833
Aloe Strips,Abandoned,Aloe Holding Inc,Aloe Coal Company,Coal (Bituminous),40.450278,-80.234722
Lp Synfuel Inc,Abandoned,Precella  Wallace,L P Synfuel Inc,Coal (Bituminous),40.450278,-80.234722
Aloe Energy,Abandoned,Aloe Holding Inc,Aloe Energy Corp,Coal (Bituminous),40.4503,-80.2347
Neville Manor,Abandoned,Sampson Myles D,Neville Manor Inc,Coal (Bituminous),40.4503,-80.2347
Upshur Deep Mine No. 1,Abandoned and Sealed,Gary E  Stanley; Wayne H  Stanley,Shiloh Mining Inc,Coal (Bituminous),39.065555,-80.233333
Black-Dot Strip,Abandoned,Miller M Robert Jr,Black Dot Coal Inc,Coal (Bituminous),41.4028,-80.2333
Midland Surface Mine,Abandoned,Dosse Victor,Victor Dosse Contracting Inc,Coal (Bituminous),40.2678,-80.2331
Burn Coal Inc Mine #2,Abandoned and Sealed,Phillip E  Burnside,Burn Coal Inc,Coal (Bituminous),39.0444,-80.2328
Hampton Mine,New Mine,Arch Coal Inc,Wolf Run Mining Company,Coal (Bituminous),38.9275,-80.232778
Goose Pin #1,Abandoned,Charles E  Hogue,Coalex Inc,Coal (Bituminous),38.993888,-80.231944
No2 Mine (Surface),Abandoned,Petitto Antonio Jr,Petitto Brothers Inc,Coal (Bituminous),39.115,-80.2314
10 L Deep Mine,Abandoned and Sealed,Lanny M  Rauer,Rauer Coal Corp,Coal (Bituminous),39.1147,-80.2311
Surface Mine #2,Abandoned,Compton William M,C & W Coal Company Inc,Coal (Bituminous),39.0611,-80.2292
M&J Coal Co Inc Mine #1,Abandoned and Sealed,John T  Markovich,M & J Coal Company Inc,Coal (Bituminous),39.4542,-80.2283
Aaron Sand & Gravel  Mine #52,Intermittent,Keith  Adams,Aaron Sand & Gravel,Construction Sand and Gravel,36.05,-80.228055
Mine No 1,Abandoned,Reserves Development Corp,Rdc-Monongah Inc,Coal (Bituminous),39.455,-80.2269
Monongah Plant,Abandoned,Heiber Karl,National Western Industry Inc,Coal (Bituminous),39.455,-80.2269
King Mine #1,Abandoned and Sealed,Joe D  Richards,Scorpio Mining Inc,Coal (Bituminous),39.1075,-80.226666
Bergoo Creek Strip,Abandoned and Sealed,Blankenship Paul,Paul'S Construction Inc,Coal (Bituminous),38.4781,-80.2261
Morgan Camp Mine,Abandoned,Metinvest B V,Carter Roag Coal Company,Coal (Bituminous),38.768333,-80.225833
Burt Aaronson Regional Park,Active,Palm Beach County-FL,Palm Beach County/Engineering/Rd Section,"Crushed, Broken Limestone NEC",26.342222,-80.225833
M & M #3 Mine,Abandoned,Bramer Richard Mark,M & M Limestone Inc,Coal (Bituminous),39.4153,-80.2258
Manual E Glaspell Surface Mine,Abandoned,Glaspell Manual E,Manual E Glaspell,Coal (Bituminous),39.4042,-80.225
Charity Fork Surface Mine,Abandoned,Sorbello Charles J,Bell Mining Company,Coal (Bituminous),39.104166,-80.225
Sawmill Run Preparation Plant,NonProducing,Arch Coal Inc,Wolf Run Mining Company,Coal (Bituminous),38.903611,-80.224444
Sago Mine,Abandoned and Sealed,Arch Coal Inc,Wolf Run Mining Company,Coal (Bituminous),38.912777,-80.224166
Mlm #2,Abandoned,White Richard N,M L M Corp,Coal (Bituminous),39.0589,-80.2222
Grand Badger No 1a Mine,Abandoned and Sealed,Pittston Company,Badger Coal Company,Coal (Bituminous),38.9003,-80.2214
Loxahatchee Enterprises Inc,Abandoned,George T  Elmore,Loxahatchee Enterprises Inc,"Sand, Common",26.308888,-80.221111
Jenkins Mine,Abandoned,Patrick H  Cunningham; Frank O  Cunningham,Ten-A-Coal Company,Coal (Bituminous),39.0514,-80.2211
Pepper Mine,Abandoned and Sealed,Gary E  Stanley; Wayne H  Stanley,"Shiloh Mining, Inc.",Coal (Bituminous),39.158333,-80.220833
Waneta South Surface Mine,Abandoned,Dulaney Lowell J,Dakota Creek Corp,Coal (Bituminous),38.5472,-80.2189
Waneta South Auger,Abandoned,Larry  Lilly,Independent Mechanic Service,Coal (Bituminous),37.5472,-80.2189
Imperial Mine,Temporarily Idled,Arch Coal Inc,Wolf Run Mining Company,Coal (Bituminous),38.901389,-80.218611
Burns Farm Mine,Abandoned,Joseph  Aloe,Quality Aggregates,Coal (Bituminous),40.436111,-80.218055
Grand Badger No 1a,Abandoned and Sealed,Pittston Company,Elkay Mining Company,Coal (Bituminous),38.905,-80.2178
Lutz Land,Abandoned,Lutz Fred & Floyd Jr,Lutz Land,Coal (Bituminous),40.4442,-80.2175
Mine No 1,Abandoned and Sealed,Perrine Robert F,D B F Enterprises Inc,Coal (Bituminous),39.4364,-80.2175
No 1 Surface,Abandoned,Southern Edgar,Paul Harrold Inc,Coal (Bituminous),39.3933,-80.2164
McMillion/Raikes Surface,Active,Jason A  Kitzmiller,DP Southbound Coal Co.  LLC,Coal (Bituminous),39.366389,-80.216111
Arco No. 1 Mine,Abandoned,"Mepco Intermediate Holdings, LLC","Dana Mining Company, LLC",Coal (Bituminous),39.473611,-80.215833
Rooting Creek Job,Abandoned and Sealed,Langford James E,Upco Coal Inc,Coal (Bituminous),39.0992,-80.2158
Queen #14 Mine,Abandoned and Sealed,Harris Lynn,Dexcar Queen Coal Company Inc,Coal (Bituminous),39.126666,-80.214444
Mcwhorter #1,Abandoned,Jeffrey A  Goldizen,United Coals Inc,Coal (Bituminous),39.1394,-80.2144
Ryanstone No. 2 Mine,Abandoned and Sealed,Jimmie R  Ryan,"Ryanstone Coal, LLC",Coal (Bituminous),39.095,-80.214166
Mine #11,Abandoned and Sealed,Kevin J  Bealko,Marion Docks Inc,Coal (Bituminous),39.095,-80.214166
Hog Lick Quarry,Temporarily Idled,Arthur J  Rockwell,Dirt Con,"Crushed, Broken Limestone NEC",39.416944,-80.213888
Boden Preparation Plant,Abandoned,Huber Karl & A J Basile,Boden Mining Corp,Coal (Bituminous),38.6556,-80.2133
Harbert Surface - Pee Wee Knob,Abandoned,Morris Guy E Jr,Imperial Corp,Coal (Bituminous),39.3917,-80.2125
Pardee-Curtin Refuse Piles I & Ii,Abandoned,Valley Industries Inc,S S Joe Burford Inc,Coal (Bituminous),38.545,-80.2125
Henry Mine,New Mine,Jim  Haddox,Mashuda Corporation,Coal (Bituminous),40.854166,-80.211666
Antco #1,Abandoned and Sealed,Antulov Thomas F & Steven D,Antco Inc,Coal (Bituminous),39.4239,-80.2103
Corder Strip,Abandoned,Lang Lloyd L & James R,Lang Brothers,Coal (Bituminous),39.1883,-80.2097
Montgomery Pit,Intermittent,C Wilson  McNeely,Old Virginia Brick Incorporated,Common Shale,37.229166,-80.204444
No 2 Contour & Auger,NonProducing,Mechel Oao,Justice Highwall Mining Inc.,Coal (Bituminous),39.568056,-80.203611
Mine 105-A,Abandoned and Sealed,Gary  Morgan,"Twoinone Coal Company, Inc.",Coal (Bituminous),39.101944,-80.203055
No 2 Mine,Abandoned and Sealed,Dotson Boody,Big Valley Coal Company Inc,Coal (Bituminous),38.533333,-80.2
Horner #1,Abandoned,General Energy Corp,D L M Coal Corp,Coal (Bituminous),38.8106,-80.1989
No 2 Mine,Abandoned and Sealed,Barton Channe,S & C Mining Inc,Coal (Bituminous),37.0397,-80.1972
Riley Quarry,Active,R E  Russell,"J.T. Russell and Sons, INC","Crushed, Broken Stone NEC",35.378888,-80.196944
Emerald Mine No 1,Active,"Alpha Natural Resources, Inc.",Emerald Coal Resources LP,Coal (Bituminous),39.937778,-80.195833
Princeton,Active,Snyder Associated Companies Inc,Allegheny Mineral Corp,"Crushed, Broken Limestone NEC",40.956111,-80.194166
Blacksville #1,Abandoned,Robert E  Murray,Consolidation Coal Company,Coal (Bituminous),39.719444,-80.193888
Greenon Coal Company,Abandoned,CONSOL Energy Inc,Greenon Coal Company,Coal (Bituminous),39.719444,-80.193888
#1 Strip,Abandoned,Taylor John S,C J Coal Corp,Coal (Bituminous),39.1097,-80.1917
Pepper No 3 Tipple,Abandoned,Compton William M,C & W Coal Company Inc,Coal (Bituminous),39.141111,-80.191666
Gypsy No L Gobpile,Abandoned,Mapel Carl R Jr,Tara Corp,Coal (Bituminous),39.141111,-80.191666
Century 101 ,Abandoned,Dominick  LaRosa,Energy Marketing Co Inc,Coal (Bituminous),39.098611,-80.191388
Pickett Mining Group ,Intermittent,Jeff  Pickett,Pickett Mining Group,Gold Ore,35.435628,-80.188486
S & C Pipeline Co,Abandoned,Smeltzer Joseph & Carlo L Capasso,S & C Pipeline Company,Coal (Bituminous),41.2153,-80.1875
Hickorylick No 4c,Abandoned and Sealed,Stephen D  Halsey; Carl A  Hamilton,Wolverine Coal Company Inc,Coal (Bituminous),38.5542,-80.1864
Portable Plant 01 (JCI-KPI),Intermittent,Snyder Associated Companies Inc,Allegheny Mineral Corp.,"Crushed, Broken Limestone NEC",40.961111,-80.186111
Mogasco #1,Abandoned,Blake Robert D,Utility Boring,Coal (Bituminous),38.71,-80.1861
No 24 Mine,Abandoned and Sealed,Demotto Carlo,Demotto Peerless Coal Company Inc,Coal (Bituminous),38.5875,-80.1858
Mine No 4,Abandoned and Sealed,Hart Reuben F,Hart Coal Company Inc,Coal (Bituminous),80.6281,-80.1856
Elsie-Lucy No 1,Abandoned,John M  Stilley,Amerikohl Mining Inc,Coal (Bituminous),39.495277,-80.184444
