CURRENT_MINE_NAME,long_false,latitude,longitude
Helena Sand & Gravel-Portable Wash Plant,111.949444,46.616944,-111.949444
Helena Sand & Gravel Portable Crusher,111.949444,46.616944,-111.949444
HELENA QUARRY,86.755833,33.106667,-86.755833
Heitsche North Shore Stone Quarry LLC,82.841666,41.273611,-82.841666
Heiser Mine,81.437222,40.889167,-81.437222
Heinz Rock Haul,123.735277,46.095833,-123.735277
Heinz pit,123.811666,46.169444,-123.811666
Heilwood,78.909167,40.615,-78.909167
Heidleberg,75.748056,41.328056,-75.748056
"HEFT & SONS, LLC",99.106388,37.619444,-99.106388
Heffron Materials-Div/Heffron Asphalt ,71.14,42.568333,-71.14
Heffernan Brothers Aggregate,73.105,44.158611,-73.105
Hedger Aggregates Incorporated,90.696666,35.918055,-90.696666
Hector Placer Mine,106.063988,39.300142,-106.063988
HECTOR MINE,116.680555,34.830555,-116.680555
Hecla Greens Creek Mine,134.745833,58.1175,-134.745833
Heber Quarry,111.365556,40.507778,-111.365556
HEBER BINGGELI QUARRY,111.093611,39.321111,-111.093611
Heavy Media Plant,84.825833,42.553055,-84.825833
Heavy Equipment Shop,82.040833,37.235,-82.040833
Heath Quarry,84.520527,32.647989,-84.520527
HEATH QUARRY,70.469834,44.001963,-70.469834
Heath Lake Pit,116.580278,48.179167,-116.580278
Heartland Materials LLC,89.628055,37.430833,-89.628055
Heard Aggregates,77.194266,36.933422,-77.194266
Healdsburg Main Plant,122.855555,38.603888,-122.855555
Hazy Creek 2 Gas Mine,81.540277,37.883333,-81.540277
HAZMAG #2-954,85.647222,44.686389,-85.647222
Hazleton Site,75.930555,40.931111,-75.930555
Hazleton Shaft West ,75.600555,40.961111,-75.600555
Hazleton Shaft Strip Mine,75.952777,40.959722,-75.952777
Hazleton Shaft South,75.963888,40.926388,-75.963888
Hazleton Shaft,75.952777,40.959722,-75.952777
"Hazleton Materials, LLC",75.825395,40.941764,-75.825395
Hazleton Aggregate Facility Plant #23,75.974722,40.958333,-75.974722
Hazlehurst Pit,90.395833,31.860556,-90.395833
Hazen Pit,119.480833,39.564167,-119.480833
Hazelhurst Wash Plant,89.719363,45.797053,-89.719363
Hazard Star Loadout,83.358333,37.486111,-83.358333
Hayton Quarry,88.118333,43.993611,-88.118333
HAYTON QUARRY,88.11,43.993611,-88.11
Haystack Coal Company,110.679722,41.413055,-110.679722
Hays Quarry,97.844449,30.084102,-97.844449
Hays Portable Plant #3,99.32677,38.879178,-99.32677
HAYS PORTABLE PLANT #1,99.326667,38.879167,-99.326667
HAYS PIT NO A-3,101.710277,39.350833,-101.710277
Hays Pit No A-1,97.395,38.628888,-97.395
"Haynes Aggregates- Torrington, LLC",73.080556,41.872778,-73.080556
Haynes Aggregates Seymour - Portable ,73.051111,41.390556,-73.051111
"Haynes Aggregates - Naugatuck, LLC",73.020278,41.467778,-73.020278
"Haynes Aggregates - Deep River , LLC",72.465278,41.365,-72.465278
Hayesville Quarry,83.848618,34.991791,-83.848618
Hayes Pit,81.128333,36.155833,-81.128333
"Haydon Materials, LLC",85.498888,37.239166,-85.498888
Haydite Mine,81.623055,41.381111,-81.623055
Hayden Quarry,85.723611,38.983611,-85.723611
Hayden Concentrator,110.784444,33.007222,-110.784444
Hawthorne Dock,82.601389,36.941667,-82.601389
HAWLEY ROAD QUARRY,72.8487,42.5516,-72.8487
Hawks Superior Rock Inc,123.803888,46.690833,-123.803888
Hawks,94.874722,47.508888,-94.874722
Hawkins Refuse Site,80.044444,40.008333,-80.044444
Hawkins Mine,82.064561,35.915401,-82.064561
Hawkeye Mine,89.704166,38.073888,-89.704166
Hawk Pit,116.740833,43.966389,-116.740833
Hawarden Plant ,96.485277,42.995833,-96.485277
Havre Sand & Gravel,109.763611,48.547222,-109.763611
HAVRE DE GRACE QUARRY,76.103036,39.569191,-76.103036
Havin Material Service Inc VA Mines,90.986111,38.341388,-90.986111
Haverstraw Quarry & Mill,73.953333,41.184167,-73.953333
Havens Pit,74.616666,41.256944,-74.616666
Haven Crushed Stone C600,73.184722,44.084444,-73.184722
HAVELKA QUARRY,85.6025,44.314722,-85.6025
HAUETER SAND & GRAVEL PIT & MILL,41.460277,81.2025,-41.460277
HATTON QUARRY,94.350833,34.342222,-94.350833
Hattieville Rock LLC,92.766944,35.271389,-92.766944
Hatley Construction Inc,118.8275,45.674444,-118.8275
Hatlestad Pit,90.709166,45.031388,-90.709166
Hathaway Construction Corporation,72.760164,42.31572,-72.760164
Hatfield Gap Surface Mine,83.925278,36.601111,-83.925278
Hatfield Energy Mine,82.005555,37.716944,-82.005555
Hatfield,81.981389,37.085833,-81.981389
Hatchery Road Crusher,123.995556,40.867778,-123.995556
Hatcher Quarry,86.655555,37.134722,-86.655555
Hatcher,77.191399,35.665993,-77.191399
Hatch Enterprises Inc,82.890958,29.952506,-82.890958
Haston Stone,85.20826,35.698211,-85.20826
Hastings Quarry,92.853287,44.72694,-92.853287
Hastie Mine,88.165277,37.469166,-88.165277
Hassayampa Plant #32,112.694166,33.508055,-112.694166
Haskell Sand LLC,95.748611,35.838888,-95.748611
Hasbrouck Sand & Gravel,79.720833,41.644444,-79.720833
HARVEY'S PEAVINE PIT,72.577777,44.558888,-72.577777
Harvey W Buche Road Building Inc,122.587777,45.096944,-122.587777
Harvey Rock Plant 1,90.800277,42.960277,-90.800277
Harvey Mine,80.420833,39.969444,-80.420833
Harvest Sand & Gravel Inc,80.788333,40.871667,-80.788333
Harvest Quarry,73.433079,43.484212,-73.433079
Hartyl HPC-MK-203P,72.829167,44.643889,-72.829167
HARTWELL MINE,82.941853,34.325528,-82.941853
Hartshorne Quarry,95.5575,34.845,-95.5575
Hartmann Pit,88.020555,43.512777,-88.020555
Hartman Pit,97.040277,28.811666,-97.040277
Hartman Fabco Plant,86.303387,41.895095,-86.303387
Hartman Fabco Hazemag Plant,85.828055,42.881666,-85.828055
Hartl-Model PC1265J-Portable Crusher,71.807809,44.216447,-71.807809
Hartl Mini Track 503 Rock Crusher,112.490555,46.06,-112.490555
Hartl Gravel Pit,98.741666,48.071944,-98.741666
HARTFORD QUARRY,95.955823,38.308351,-95.955823
Hartford Quarry,86.792777,37.531944,-86.792777
Hartford Quarry,73.552777,43.406388,-73.552777
Hartford Pit,96.557027,39.155991,-96.557027
Hart Sand Mine,83.223057,30.092403,-83.223057
Hart Pit,69.238888,44.150555,-69.238888
Hart County Stone Company,85.906944,37.179444,-85.906944
Harry Thatcher,75.652777,41.847222,-75.652777
Harry Byers & Sons Inc,95.472777,37.688888,-95.472777
Harrod Concrete & Stone Co Inc,84.831389,38.211944,-84.831389
HARRISVILLE,79.995833,41.140833,-79.995833
Harrisonville Quarry,94.371944,38.699722,-94.371944
"HARRISON SAND, INC.",73.0875,44.695,-73.0875
Harrison Sand Company,84.909231,35.896687,-84.909231
Harrison Gypsum #2,98.243611,35.0725,-98.243611
Harrison County Quarry,86.137941,38.167511,-86.137941
Harrisburg Plant 671,90.697693,35.489331,-90.697693
Harris Stone Service. Inc,86.84,39.741388,-86.84
Harris Quarry,123.310556,39.3375,-123.310556
Harris Preparation Plant,81.591667,37.8,-81.591667
Harris Pit-Portable Crusher,93.480061,47.222179,-93.480061
Harris Fence and Concrete Co Inc,117.23,38.067222,-117.23
Harris Construction Co Inc,71.952856,42.853366,-71.952856
Harris City Quarry,85.527222,39.281944,-85.527222
Harrington Shale Pit,120.554166,43.804166,-120.554166
Harrin Mine ,82.579105,35.565253,-82.579105
Harriman Pit,68.631388,45.111388,-68.631388
Harrel Plant ,99.289272,36.017267,-99.289272
HARPERS QUARRY,82.968983,33.905485,-82.968983
Harper Valley Diatomite,117.661388,43.965,-117.661388
HARPER QUARRY,99.325891,30.47013,-99.325891
Harmony Sand & Gravel Inc PL #2,75.092222,40.8125,-75.092222
Harmony Sand & Gravel Inc Pl #1,75.105277,40.776666,-75.105277
Harmony Mine & Mill ,90.277222,31.929722,-90.277222
Harmony Mine,78.711389,40.779167,-78.711389
Harmonds Branch,82.586666,37.556111,-82.586666
Harmel Pit,96.590278,30.225278,-96.590278
Harmar  Refuse Site ,79.8475,40.535277,-79.8475
Harlow Quarry/Corona,117.37,33.896388,-117.37
HARLEYVILLE MINE & PLANT,80.447222,33.224444,-80.447222
Harleysville,75.4075,40.289166,-75.4075
"Harlem Valley Sand & Gravel, Inc.",73.535062,41.790192,-73.535062
Harlan Surface #4,83.456111,36.795556,-83.456111
Harlan Strip #1,83.215277,36.779444,-83.215277
Harlan Quarry,83.365833,36.923888,-83.365833
Hardstone Pit #1,89.986671,37.850826,-89.986671
Hardshell Tipples Mine #1,82.75,37.126111,-82.75
Hardrock Sand & Gravel LLC,100.105833,37.740833,-100.105833
Hardrock Coal Co.,79.1,39.766667,-79.1
Hardrock 2,100.010556,37.729167,-100.010556
Hardluck Quarry,110.065,35.406111,-110.065
Harding Street Sand & Gravel,86.190277,39.697777,-86.190277
Harding Street Quarry-Underground,86.189444,39.703056,-86.189444
Harding Street Quarry - Surface,86.186944,39.705833,-86.186944
Hardin Sand and Gravel #211,84.155556,40.284167,-84.155556
Hardin County Quarry,86.0325,37.678611,-86.0325
Hard Rock Sand & Gravel IV,90.185,30.990833,-90.185
Hard Rock Quarry,92.6525,36.309722,-92.6525
HARD ROCK QUARRY,69.25907,44.127624,-69.25907
Hard Rock Quarry,66.960534,18.076536,-66.960534
HARD ROCK PLANT NO 1,72.573719,42.165779,-72.573719
HARD ROCK PILE,105.0325,34.972777,-105.0325
Hard Rock Hill,86.269722,32.734444,-86.269722
Hard Rock Gravel Pit,78.509166,42.4425,-78.509166
Hard Rock Gardiner Pit,122.942778,48.055556,-122.942778
Hanson Mountain Quarry,94.75,35.428055,-94.75
Hanson Brick Richland County Mines,81.1425,34.188333,-81.1425
Hanson Brick Lexington County Mines,81.193611,33.882222,-81.193611
Hanson Brick Kershaw County Mines,80.704166,34.223888,-80.704166
"Hanson Aggregates Davon, LLC Eagle Stone",83.689166,39.009444,-83.689166
Hansens Excavating & Construction,88.073888,42.221666,-88.073888
HANSEN PIT,111.900833,40.541667,-111.900833
HANSEN PIT,111.093731,39.32098,-111.093731
Hansen Pit,94.789204,46.338073,-94.789204
Hansen Pit,76.943834,42.659772,-76.943834
"Hansen Gravel, Inc.",94.388418,44.877989,-94.388418
HANOVER SHALE PITS,82.249167,40.076389,-82.249167
HANOVER QUARRY,77.029722,39.826388,-77.029722
Hanover  ,79.107778,42.561389,-79.107778
Hannibal Underground,91.312778,39.681944,-91.312778
Hanna's Bend Aggregate,95.085556,30.341389,-95.085556
Hanlin Mine,79.286111,39.308333,-79.286111
Hanley Plant Quarries,79.1875,41.120555,-79.1875
Hankins Quarry,82.279512,35.929151,-82.279512
Hank Sanders Inc Shotmeyer Pit,74.606388,41.1575,-74.606388
Hanicker Bros Sand & Gravel,75.481717,43.235873,-75.481717
Hanford Pit,119.293057,46.316486,-119.293057
Handley Ranch Quarry,121.427222,36.565,-121.427222
Hancock Quarry,75.244444,41.949722,-75.244444
Hancock Plant,68.356336,44.537821,-68.356336
HANCOCK GRAVEL & READY MIX,99.901944,41.4925,-99.901944
Hance Mine No. 1,83.51,36.754444,-83.51
Hampton Mine,80.232778,38.9275,-80.232778
Hampton Corners Mine and Retsof Bagging,77.835556,42.748333,-77.835556
Hammill Pit,80.354722,35.489166,-80.354722
Hammett Gravel Company-Yazoo  ,90.405555,32.855,-90.405555
Hammett Gravel Company Inc-Zeiglerville,90.204444,32.94,-90.204444
Hammersmith Gravel Mine,73.389444,42.618333,-73.389444
Hamlet Plant,79.660555,34.854722,-79.660555
Hamilton Wash Plant,85.988888,42.651944,-85.988888
Hamilton Tipple,83.496666,36.844444,-83.496666
Hamilton Shop,79.079722,40.920278,-79.079722
Hamilton Sand & Stone,86.039444,43.575277,-86.039444
Hamilton Resources,122.87603,46.842848,-122.87603
Hamilton Quarry,88.44,43.699722,-88.44
Hamilton Portable IV,147.631111,64.815,-147.631111
Hamilton Portable III,135.299167,59.464444,-135.299167
Hamilton Portable II,135.299166,59.464444,-135.299166
Hamilton Pit I,94.328552,41.986324,-94.328552
Hamilton County Screen 1 & 2,101.752777,37.980555,-101.752777
Hamilton County Highway Dept,98.006994,41.102672,-98.006994
Hamilton County Crusher 1,101.752777,37.980555,-101.752777
Hamilton 1,88.037222,37.726388,-88.037222
Hamilton,79.093611,40.939722,-79.093611
Hamburg Division,74.575277,41.150277,-74.575277
Halstead Pit,76.661389,42.019722,-76.661389
Halquist Stone Company-Sussex Quarry,88.243888,43.112222,-88.243888
Halquist Stone Company-Lannon Quarry,88.155,43.148333,-88.155
Halquist Stone Company-Ideal Quarry,88.183055,43.143611,-88.183055
Halquist Stone Company-Fond duLac Quarry,88.531388,43.5875,-88.531388
Halquist Stone Company-Chilton Quarry,88.19238,43.970136,-88.19238
Halma Sand & Gravel,96.600277,48.661111,-96.600277
Hallwood Plant,121.509722,39.201388,-121.509722
Hallwood Plant,117.766666,33.738888,-117.766666
Halls Creek Mine,87.108333,37.245,-87.108333
Hallers Pit,123.141389,48.037778,-123.141389
Hall Quarry,68.325833,44.331388,-68.325833
Hall Pit,109.245556,34.108056,-109.245556
Hall Pit,98.469166,45.604166,-98.469166
Hall Mine,93.956108,31.428475,-93.956108
Halcottsville,74.006111,40.714166,-74.006111
Halawa Valley,157.9125,21.371944,-157.9125
Haines City Mine,81.577777,28.077777,-81.577777
Hain Materials Corp,72.164444,41.683611,-72.164444
Haile Gold Mine,80.521388,34.580833,-80.521388
Hahnville Yard,90.425277,29.989722,-90.425277
Hahnville Sand Pit,90.405556,29.965556,-90.405556
Hahnville Pit,90.425407,29.989657,-90.425407
"Hahn Ready Mix, Inc.",91.039464,41.456589,-91.039464
Hahn Quarry ,90.258055,42.428611,-90.258055
Hagy Deep Mine #1,82.317778,37.158333,-82.317778
Hagerman's Run Aggregate Plant #12,76.996944,41.198333,-76.996944
Hager City Plant,92.546944,44.652777,-92.546944
Hager City Plant,92.515277,44.635555,-92.515277
Hagen Pit,86.937777,45.369166,-86.937777
HAGEN CEMENT PROD. INC.,85.602364,44.314844,-85.602364
Hageman Plant,90.400833,38.470277,-90.400833
Hafenstine Plant #1,96.284167,39.013889,-96.284167
Hadeka Stone Corporation,72.577777,44.558888,-72.577777
Haddock Pit,111.409722,42.187778,-111.409722
Haddan Line Products LLC Nelson Pit,99.631666,40.521388,-99.631666
Hackney,82.198889,37.363056,-82.198889
Hackberry,113.609167,35.121389,-113.609167
Hackbarth Quarry,91.510833,43.846944,-91.510833
Habersham Quarry,83.548867,34.578722,-83.548867
Habeck Gravel Pit,104.617222,44.456667,-104.617222
H-6,81.791389,37.256389,-81.791389
H-4000 CRUSHER,95.382535,45.831357,-95.382535
H-4,82.547778,37.284722,-82.547778
H-1 Mine,83.090833,36.9375,-83.090833
H-1,82.406389,37.740833,-82.406389
H.P. 400,92.380277,46.843333,-92.380277
H.L. Rodney,121.842777,40.299166,-121.842777
H.A. MANOSH SAND & STONE,72.577777,44.558888,-72.577777
H. P. 300 ,92.153333,46.861667,-92.153333
H. Bittle & Son,72.956111,40.8125,-72.956111
H&B Mine,81.983659,35.593941,-81.983659
H W W T,116.624444,36.569167,-116.624444
H T PLANT,106.375555,42.849444,-106.375555
H Sand & Gravel,90.381389,38.125556,-90.381389
H M Holloway Incorporated,119.755,35.633611,-119.755
H L Ostermiller Const. Inc,108.441667,45.850278,-108.441667
H J G Trucking Sand Pit,97.475833,32.774444,-97.475833
H J Born Stone Inc,96.904444,37.041666,-96.904444
H C Redi-Mix Inc.,147.67673,64.818097,-147.67673
H & S Sand and Gravel Inc,103.765277,44.352222,-103.765277
H & R Portable Crshr,92.187501,45.42443,-92.187501
H & K MATERIALS,75.223691,40.324135,-75.223691
H & H Rock Inc,84.895169,35.350467,-84.895169
H & H,95.441666,36.668055,-95.441666
H & G Limestone Products LLC,88.305,37.445833,-88.305
H & G Limestone Ky Division,88.063562,37.102528,-88.063562
H & B Crushing,116.245,43.612222,-116.245
Gypsum Quarries ,108.255698,44.739634,-108.255698
Gypsum Mountain,118.221667,40.104167,-118.221667
Guza,91.540555,44.778055,-91.540555
Guyandotte Energy Slope Mine #2,81.570277,37.576388,-81.570277
Guyan,81.776389,37.8125,-81.776389
Guthrie Sand ,97.4075,35.92,-97.4075
Gurnee Surface Mine,86.980278,33.174444,-86.980278
Gum Log Quarry,93.030281,35.328541,-93.030281
Gull Lumber Co (Screening Plant),114.975277,47.213055,-114.975277
Gulf Mine,79.313888,35.566944,-79.313888
GUILDHALL SAND & GRAVEL,71.601666,44.565,-71.601666
Guernsey Quarry,104.729444,42.272777,-104.729444
Gudelsky Materials,76.802777,38.674166,-76.802777
Guadalupe,122.419166,37.687222,-122.419166
GTM Crushing,116.1225,45.926666,-116.1225
"GS Materials, LLC - Tecumseh Plant",83.983889,41.9775,-83.983889
"GS Materials, LLC - Clinton Plant",83.988056,42.094722,-83.988056
Gruver 1,75.891307,41.797299,-75.891307
"Grundy Concrete, LLC",111.643056,38.402778,-111.643056
Grove Stone Quarry,82.385523,35.60389,-82.385523
GROSSO MATERIALS INC.,74.006111,40.714166,-74.006111
Groesbeck Quarry,96.690277,31.538888,-96.690277
Grizzly Rock Product,120.92365,44.399975,-120.92365
Grizzly I,114.882777,47.460277,-114.882777
Grit Pit,77.353889,36.276389,-77.353889
Griswold Sand & Gravel,71.894166,41.535,-71.894166
Grisham Pit,102.809893,31.313806,-102.809893
Grisenti Farms Gravel Pit,104.936111,38.575277,-104.936111
GRIPPEE QUARRY #4 SOUTH,74.006111,40.714166,-74.006111
GRIMM PIT,88.787777,43.784444,-88.787777
GRIMES SAND & GRAVEL,82.907222,40.417222,-82.907222
Grimes Rock Inc,118.909444,34.334722,-118.909444
GRIMES PIT,72.577777,44.558888,-72.577777
Griffin Sand ,85.045277,30.443611,-85.045277
GRIFFIN QUARRY,84.365,33.215,-84.365
Griffin Plant,87.953242,38.212289,-87.953242
Griffin Pit,92.198611,43.864722,-92.198611
Gridley River Rd Gravel Mine ,77.030498,42.125134,-77.030498
Grider Quarry,85.422828,36.800732,-85.422828
Gribble Pit,98.794722,32.763056,-98.794722
GRG Santa Cruz #1,110.950556,31.530556,-110.950556
Greystone Sand & Gravel,82.744722,36.098611,-82.744722
Greystone Quarry And Plant,80.447222,37.884444,-80.447222
Greystone Quarry,75.834163,44.107237,-75.834163
Greystone Plant,89.680998,45.055543,-89.680998
Greystone Mine ,116.945278,40.650556,-116.945278
Greystone,78.348478,36.355217,-78.348478
Greybull Pit,91.669722,43.958333,-91.669722
Greybull Mining Operation,108.073611,44.542778,-108.073611
Greybull Milling Operation,108.073611,44.542778,-108.073611
Greybull Field Project,108.056389,44.483889,-108.056389
Grey Stone,83.529353,42.799936,-83.529353
Grey Goose,105.783056,39.918056,-105.783056
Grey Eagle Surface Mine,37.279444,81.426389,-37.279444
Gresham Sand & Gravel Co,122.462763,45.505877,-122.462763
Gresham Clay Mine,122.408611,45.479722,-122.408611
Greg's Excavating Inc,90.924722,44.452222,-90.924722
Gregory Branch Mine,83.1525,37.217222,-83.1525
Grefco Mine & Mill ,118.212222,37.995556,-118.212222
Greer Limestone ,79.846667,39.573611,-79.846667
GREENWOOD QUARRY,94.343888,38.851666,-94.343888
GREENWOOD QUARRY,82.141666,34.290277,-82.141666
Greenwood Aggregates,123.616497,39.125039,-123.616497
Greenwood,75.954722,40.808055,-75.954722
Greenwade,97.396389,31.889444,-97.396389
Greenville Quarries,87.193611,37.097222,-87.193611
Greenstreet Pit,149.381512,61.585109,-149.381512
Greenstone Materials Quarry,117.552778,33.528611,-117.552778
Greensburg Pit,90.671666,30.830833,-90.671666
GREEN'S PITS,87.277222,30.481667,-87.277222
Green's Pit,118.958055,47.983611,-118.958055
Greens Landing Aggregate Plant #38,76.523502,41.907636,-76.523502
GREENHORN PIT & MILL,120.93,39.205833,-120.93
Greenhill Materials,95.815556,36.224444,-95.815556
Greenfield Gravel Bed,73.931871,43.103016,-73.931871
GREENEVILLE QUARRY,82.895039,36.222553,-82.895039
Greene Plant ,78.366666,38.247777,-78.366666
Greene Co Quarry ,83.137222,33.468056,-83.137222
Greenbrier Quarry,92.4325,35.111666,-92.4325
Greenback Quarry,84.196666,35.710277,-84.196666
Green/Croissant,105.007777,40.200555,-105.007777
Green Screen Plant,106.727222,35.020555,-106.727222
GREEN RIVER QUARRY,82.402777,35.249166,-82.402777
Green Ridge #2,81.473055,37.541944,-81.473055
Green Mountain Const Gravel Pit,114.930555,47.210277,-114.930555
Green Mountain,152.453889,57.778333,-152.453889
Green Lakes Plant,90.153055,30.847222,-90.153055
Green Crow Rock Products-Arlington Pit,121.660555,48.275,-121.660555
Green Crow Rock Products,123.563333,48.116389,-123.563333
Green Country Stone #3,94.800277,35.109166,-94.800277
Green Country Stone,94.553552,35.072709,-94.553552
Green Beetle Quartzite Tract,113.858611,41.620833,-113.858611
Green Bay Mine,81.714722,28.31,-81.714722
Green Bay Lime Kiln,88.012628,44.523793,-88.012628
Greathouse,78.931389,40.080556,-78.931389
Greater Texas Stone/Rocking U ,95.74832,30.858782,-95.74832
Great Valley,78.669722,42.191388,-78.669722
Great Pit,77.625236,35.968175,-77.625236
GREAT LAKES GRAVEL,85.602364,44.314844,-85.602364
Great Lakes Calcium Corporation,88.012539,44.538057,-88.012539
