CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
Disterhoft Pit,Intermittent,James  Disterhoft,Marengo Ready Mix Inc.,Construction Sand and Gravel,41.3175,-95.076666
Milford Quarry ,Active,James D  Morrissey Jr,Eureka Stone Quarry Inc,"Crushed, Broken Granite",41.3175,-95.076666
Plum Grove,Active,Somaiah  Kurre,Texas Concrete Sand and Gravel ,Construction Sand and Gravel,30.348333,-95.076666
Warroad Plant,Intermittent,James R  Bradshaw,Strata Corp,"Crushed, Broken Stone NEC",48.902609,-95.070011
Portable #2,Abandoned,Keith L  Hagedorn,Keith Hagedorn Construction,Construction Sand and Gravel,43.415277,-95.0675
Keith Hagedorn Const. portable,Intermittent,Keith L  Hagedorn,Keith Hagedorn Const.,Construction Sand and Gravel,43.415312,-95.067401
Red Oak Wash Plant,Abandoned,William J  Cooper,Farrell-Cooper Mining Company,Coal (Bituminous),34.966666,-95.066666
TQP - Crosby,Abandoned,Kelly A  Hendley,"TQP-Crosby, LP",Colloidal Phosphates,29.911944,-95.062222
Tamaha #1,Active,Billy D  Baldwin,Rock-It Natural Stone,Dimension Traprock,35.2975,-95.061944
SCANTLEN,Active,Peter R  Dawson,TBK Materials LLC,Dimension Stone NEC,35.2975,-95.061944
Megasand Enterprises Inc,Active,Brenda L  Moore; Danny C  Moore; Greg  Angel,Megasand Enterprises Inc,Construction Sand and Gravel,29.818888,-95.056111
Leesburg Strip,New Mine,Energy Future Holdings Corporation,Luminant Mining Company LLC ,Coal (Lignite),32.991111,-95.055556
 Plant #1,Intermittent,John J  Healey,Healy Excavating,Construction Sand and Gravel,42.311666,-95.053333
Vinita Quarry,Active,CRH PLC,"APAC-Central, Inc","Crushed, Broken Limestone NEC",36.626944,-95.053333
Lake View,New Mine,,"Hallett Materials, Inc",,42.271889,-95.052587
Lake View Shop,Active,CRH PLC,Hallett Materials,Construction Sand and Gravel,42.271944,-95.0525
TALIHINA STONE INC,Intermittent,Rick D  Bumpers,Talihina Stone Inc,"Crushed, Broken Limestone NEC",34.751388,-95.048055
Cumber's Pit,Intermittent,Dean  Cumber,Cumber Construction Inc,Construction Sand and Gravel,46.922027,-95.047827
Portable Crusher,Intermittent,Dean  Cumber,Cumber Construction Inc,Construction Sand and Gravel,46.922027,-95.047827
Terex/Cedarapids Portable Screening Plant,Intermittent,Dean  Cumber,"Cumber Construction, Inc.",Construction Sand and Gravel,46.922027,-95.047827
Fab Tec Screening Plant,Abandoned,Dean  Cumber,Cumber Construction Inc,Construction Sand and Gravel,46.921944,-95.047777
Roberts Quarry,Active,CRH PLC,"APAC-Central, Inc.","Crushed, Broken Limestone NEC",35.798888,-95.044444
Portable Crusher/Screen Monson Pit,Abandoned,Chad  Monson,Monson Corporation,Construction Sand and Gravel,45.043888,-95.043333
PWP #2,Abandoned,CRH PLC,Hallett Materials,Construction Sand and Gravel,42.303055,-95.039166
PWP #1,Intermittent,CRH PLC,Hallett Materials,Construction Sand and Gravel,42.303055,-95.039166
Port Carl Albert,Abandoned,Wilson Clay,Alpine Construction Corp,Coal (Lignite),35.4,-95.033333
Baxter No 1,Abandoned,Johnan  Ratliff; Danny  Ratliff,QUALITY STONE QUARRIES LLC,Dimension Sandstone,35.258611,-95.032778
Barbee Quarry,Active,Rick D  Bumpers,Stigler Stone Company Inc,"Crushed, Broken Limestone NEC",35.258734,-95.032733
Scalping Screen,Intermittent,Mark N  LaValla,LaValla Sand and Gravel,"Crushed, Broken Granite",48.919722,-95.025833
Atlantic Shop,Active,Mark  Schildberg,Schildberg Construction,"Crushed, Broken Limestone NEC",41.409167,-95.021389
BRONSON QUARRY,Active,Donald K  Pemberton,Bandera Stone Inc,Dimension Limestone,37.8925,-95.02
Springfield Pit,Abandoned,Berkshire Hathaway Inc,Acme-Ochs Brick and Stone Inc,Common Clays NEC,44.251389,-95.018333
Sieh Sand & Gravel,Intermittent,Paul B  Sieh; James L  Sieh,Sieh Farm Drainage Inc,Construction Sand and Gravel,43.128128,-95.014037
Gocat #1,Abandoned and Sealed,Walters Mannin L Jr,Gocat Inc,Coal (Bituminous),35.5114,-95.0133
Veenstra & Son LLC,Abandoned,Gary  Veenstra; Travis  Veenstra,Veenstra & Son LLC,Construction Sand and Gravel,44.151388,-95.013055
Wash Plant ML-42 ML-6,Intermittent,Gary L Monson,"Gary Monson Excavating, LLC",Construction Sand and Gravel,45.26,-95.009444
KPI Track Jaw,Intermittent,Gary L Monson,"Gary Monson Excavating, LLC",Construction Sand and Gravel,45.26,-95.009444
Prentice Pit,Temporarily Idled,Glenn M Prentice,Prentice Trucking & Excavating Inc.,Construction Sand and Gravel,45.281388,-95.009166
Kanima Mine,Abandoned,Johnson Wendell & Jeffrey,Eastern Oklahoma Resources Inc,Coal (Bituminous),35.2528,-95.0028
Red Oak Mine,Abandoned,William J  Cooper,Farrell-Cooper Mining Company,Coal (Bituminous),34.9319,-95.0028
EDGERTON QUARRY,Abandoned,Robert A  Bazin,Bazin Excavating Inc,"Crushed, Broken Limestone NEC",38.745277,-95.000833
Palmer Mine,Abandoned and Sealed,Fletcher James M,Ark-Homa Enterprises Inc,Coal (Bituminous),35.533333,-95
Liberty Mine,NonProducing,William J  Cooper,Farrell-Cooper Mining Company,Coal (Bituminous),35.316389,-95
Nichol Auger Mine,Abandoned,John Robert  Nichol; Todd Wayne  Nichol,"Nichol Auger Mining, LLC",Coal (Bituminous),35.316389,-95
Charleston No 1,Abandoned,Porter J F Jr,Garland Coal & Mining Company,Coal (Bituminous),9.833333,-95
Hays Chapel No 1,Abandoned,Hurley Sterlin,Hurley Enterprises Inc,Coal (Bituminous),9.833333,-95
Ozark,Abandoned and Sealed,Hanson PLC,Peabody Coal Company,Coal (Bituminous),9.833333,-95
Mine #2,Abandoned and Sealed,Hanna L H,Hanna Resources Inc,Coal (Bituminous),9.833333,-95
Lou #1,Abandoned,Johnson Myatt B,Providence Producers Inc,Coal (Bituminous),9.833333,-95
Mine #1,Abandoned and Sealed,Andrew  Sigel; Marcus  Rosenburg,R & S Coal Company,Coal (Bituminous),9.833333,-95
Sparta Mine,Abandoned and Sealed,Shell Oil Co & G C O Minerals Co,Shell Oil Company,Coal (Bituminous),9.833333,-95
New Hope Test Pit,Abandoned,Exxon Mobil Corp,Carter Mining Company,Coal (Lignite),9.833333,-95
Site #1,Abandoned,Miller Jack,Miller Mining Company,Coal (Bituminous),9.833333,-95
Aearth Preparation Inc Site #1,Abandoned,Walker Michael W,Aearth Preparation Inc,Coal (Lignite),9.833333,-95
Mine #1,Abandoned and Sealed,Vollmer Edward C,Western Reserve Coal Company Inc,Coal (Bituminous),9.833333,-95
Bates No 1,Abandoned and Sealed,Horne Manuel & Thomas D Gilbert,H & H Coal Company Inc,Coal (Bituminous),9.833333,-95
7 C'S #1,Abandoned and Sealed,Cobb Jonita,Seven C'S Construction Company Inc,Coal (Bituminous),9.833333,-95
Allen #1,Abandoned and Sealed,Temple Duane B,Duane Temple Venture,Coal (Bituminous),9.833333,-95
Hunt Mine No 1,Abandoned and Sealed,Rice Sam,Sam-Rick Coal Company Inc,Coal (Bituminous),9.833333,-95
Reasons Mine No 1,Abandoned and Sealed,Reasons Billy J,Reasons Construction Company Inc,Coal (Bituminous),9.833333,-95
Mine No 1,Abandoned and Sealed,Nietert John & Rodney,N & N Construction Company,Coal (Bituminous),9.833333,-95
Seven C'S #1,Abandoned and Sealed,Cobb Jonita,Seven C'S Construction Company Inc,Coal (Bituminous),9.833333,-95
Vesta No 1,Abandoned and Sealed,Hester Wayne E,W E Hester Arkansas Coal Producer,Coal (Bituminous),9.833333,-95
Prairie View #1,Abandoned,Rice Sam-Michael Cline,R S C Inc,Coal (Bituminous),9.833333,-95
Site #2,Abandoned,Cummins Jim-Marvin Daily,H E Cummins & Sons Construction Company,Coal (Bituminous),9.833333,-95
Sam'S Coal Co #1,Abandoned and Sealed,Rice Sam,Sam'S Coal Company,Coal (Bituminous),9.833333,-95
Five Hill #1,Abandoned and Sealed,Driggers Richard T,Dominion Coal & Timber Corp,Coal (Bituminous),9.833333,-95
Site No 1,Abandoned,Musicant Ralph,Riverside Mining Inc,Coal (Bituminous),9.833333,-95
Mine No 1,Abandoned,Emht Danny,Dee Coal Company,Coal (Bituminous),9.833333,-95
Mine No 1,Abandoned and Sealed,Hudson Wayne & Bryan Buckner,Wayne Hudson Coal Company,Coal (Bituminous),9.833333,-95
Mine No 1,Abandoned,Hixson John & Raymond H,H & H Coal Company,Coal (Bituminous),9.833333,-95
Mine No 1,Abandoned and Sealed,Brown E Frank,B & M Coal Company Inc,Coal (Bituminous),9.833333,-95
Larson Coal Co Mine #1,Abandoned and Sealed,Hester Wayne E,Arkansas Coal Production,Coal (Bituminous),9.833333,-95
Prairie Creek Mine #1,Abandoned and Sealed,Hanna L H,Hanna Resources Inc,Coal (Bituminous),9.833333,-95
Midland Mine No 1,Abandoned and Sealed,Hanes Floyd,Midland Coal Company,Coal (Bituminous),9.833333,-95
Alix,Abandoned and Sealed,Brown E Frank,B & M Coal Company Inc,Coal (Bituminous),9.833333,-95
Mine #2,Abandoned,Unruh Ivan,Russ & Sons Inc,Coal (Bituminous),9.833333,-95
Scott Branch H E S,Abandoned,Mark  Wiley; Larry  Harkins,Paramount Corp,Coal (Bituminous),9.833333,-95
The Hoover Mine,Abandoned,Marusich Steven,James Fork Mining Company,Coal (Bituminous),9.833333,-95
Preparation Plant,Abandoned,Nrg Energy Jackson Valley I Inc-Volkar/Coombs Part,Jackson Valley Energy Partners L P,Coal (Lignite),9.833333,-95
Howard Properties Lot 232,Abandoned,Nrg Energy Jackson Valley I Inc-Volkar/Coombs Part,Jackson Valley Energy Partners L P,Coal (Lignite),9.833333,-95
Twin Pines,Abandoned and Sealed,Fazzino Budgie & Joe Carpine,Twin Pines Coal Company,Coal (Bituminous),9.833333,-95
Gec Strip And Auger,Abandoned and Sealed,Layton W D,G E C Minerals Inc,Coal (Bituminous),9.833333,-95
Calumet No 2 Mine,Abandoned and Sealed,Delcarbon Coal Company,Delcarbon Coal Company,Coal (Bituminous),9.833333,-95
Lincoln Mine,Abandoned and Sealed,Asher James D,Coal Operating Company,Coal (Lignite),9.833333,-95
Eagle Mine,Abandoned and Sealed,Asher James D,Coal Operating Company,Coal (Bituminous),9.833333,-95
Healey Strip,Abandoned,Healey Buddy J,H & H Coal Enterprises,Coal (Bituminous),9.833333,-95
Newlin Creek,Abandoned and Sealed,Harrison Western Corp & Peltron Resources Inc,Harrison-Peltron,Coal (Bituminous),9.833333,-95
Trinidad Basin Mine,Abandoned and Sealed,Mills Vance,Trinidad Basin Mining Inc,Coal (Bituminous),9.833333,-95
Baldy Canyon,Abandoned and Sealed,Carl Richard,National Energy Resources Inc,Coal (Lignite),9.833333,-95
Hastings Strip Mine,Abandoned and Sealed,Hastings Robert M Sr,Hastings Construction Company,Coal (Bituminous),9.833333,-95
Pryor Mine,Abandoned and Sealed,Wiley Raymond,American Fuels Inc,Coal (Bituminous),9.833333,-95
Helen Mine,Abandoned and Sealed,Western Associated Energy Corp,Animas Coal Company Inc,Coal (Bituminous),9.833333,-95
Bacon Mine,Abandoned and Sealed,Randall & Blake Inc,Nurseries Inc Of Wyoming,Coal (Bituminous),9.833333,-95
Cullen Strip,Abandoned and Sealed,Cullen James,Cullen Construction Company,Coal (Bituminous),9.833333,-95
Colorado Coal Mine No 1,Abandoned and Sealed,Kaiser Steel Corp,Kaiser Steel Corp,Coal (Bituminous),9.833333,-95
Raton Creek Mine No 2,Abandoned and Sealed,Energy Fuels Coal Resources Ltd,Energy Fuels Mining Company,Coal (Bituminous),9.833333,-95
Mine #6,Abandoned,Mich Dale A & Doris A,Mich Coal Company,Coal (Bituminous),9.833333,-95
Mine No 1,Abandoned,Perry Larry,Southern Iowa Resources Inc,Coal (Bituminous),9.833333,-95
Chetopa,Abandoned and Sealed,Burkdoll Lloyd F & Samuel Shaw Iii,Bills Coal Company Inc,Coal (Bituminous),9.833333,-95
Inter-Chem No 1,Abandoned,International Chemical Company Inc,Inter-Chem Coal Company Inc,Coal (Bituminous),9.833333,-95
Summit Mine,Abandoned,Keeter James P,Royal Oak Enterprises Inc,Coal (Lignite),9.833333,-95
Foster Mine,Abandoned,Sargent Jon,J L S Inc,Coal (Bituminous),9.833333,-95
P M Ug Mine,Abandoned,Meged George & Paul,P M Coal Company,Coal (Lignite),9.833333,-95
Coal Creek Mine,Abandoned,Tonnemaker F Clayton,Coal Creek Mining Company,Coal (Lignite),9.833333,-95
Storm-King,Abandoned,Prouse Jerry J,Storm King Coal Mining Company Inc,Coal (Bituminous),9.833333,-95
Youngs Creek,Abandoned and Sealed,Shell Oil Company,Shell Oil Company,Coal (Lignite),9.833333,-95
Union Reserve Coal Company Inc,Abandoned and Sealed,Smith Dale V,Union Reserve Coal Company Inc,Coal (Lignite),9.833333,-95
Pearl Mine,Abandoned and Sealed,Shell Oil Company,Shell Oil Company,Coal (Bituminous),9.833333,-95
Blackjack,Abandoned and Sealed,Warburton Blaine,Blaine Warburton,Coal (Bituminous),9.833333,-95
Hathaway Mine,Abandoned and Sealed,Avalos George,Hathaway Coal Company,Coal (Bituminous),9.833333,-95
Cx Ranch Mine,Abandoned and Sealed,Robert E  Murray,Consolidation Coal Company,Coal (Bituminous),9.833333,-95
Montco,Abandoned and Sealed,Tongue River Resources Inc & Thermal Energy Inc,Montco,Coal (Bituminous),9.833333,-95
Bull Mountain Test Pit,Abandoned,John P  Baugues Jr,Mountain Inc,Coal (Bituminous),9.833333,-95
Bull Mountains Mine No 1,Abandoned,Burlington Resources,Meridian Minerals Company,Coal (Bituminous),9.833333,-95
Amcord Inc,Abandoned and Sealed,Gifford-Hill & Company Inc,Amcord Inc,Coal (Bituminous),9.833333,-95
La Ventana Coal Mine,Abandoned,Ideal Basic Industries,Ibi Coal Company,Coal (Bituminous),9.833333,-95
Potato Canyon Mine,Abandoned and Sealed,Kaiser Steel Corp,Kaiser Coal Corp Of York Canyon,Coal (Bituminous),9.833333,-95
Arroyo Mine #1,Abandoned and Sealed,Firchau Albert J,Firchau Industries,Coal (Bituminous),9.833333,-95
Elena No 2,Abandoned and Sealed,Turner Roy W,Ametex Corp,Coal (Bituminous),9.833333,-95
Bonsness Strip,Abandoned and Sealed,Le Roy Bonsness,Le Roy Bonsness,Coal (Lignite),9.833333,-95
Sprecher Strip Mine,Abandoned and Sealed,Sprecher Vernon,Vernon Sprecher,Coal (Lignite),9.833333,-95
Choctaw Mine,Abandoned and Sealed,Kerr McGee Corp,Kerr-Mc Gee Coal Corp,Coal (Bituminous),9.833333,-95
Porum Mine,Abandoned and Sealed,Petroleum Reserve Corp,Carbonex Coal Company,Coal (Bituminous),9.833333,-95
Pollyanna #1,Abandoned and Sealed,Kenneth  Richardson,P & K Company Ltd,Coal (Bituminous),9.833333,-95
Tucker Mine,Abandoned,Watts Cleal,Hfco Inc,Coal (Bituminous),9.833333,-95
Mine No 1,Abandoned and Sealed,Armco Inc,Evans Coal Company,Coal (Bituminous),9.833333,-95
Milton Strip Mine,Abandoned and Sealed,Roger E  Dahlgren,Dahlgren Contracting Inc,Coal (Bituminous),9.833333,-95
Haskell #1,Abandoned and Sealed,Ivey John P,Buckhorn Coal Company Inc,Coal (Bituminous),9.833333,-95
Blue Creek Mine No 2,Abandoned and Sealed,Rowand Richard,Ram Constructors Inc,Coal (Bituminous),9.833333,-95
Elk Creek #1,Abandoned and Sealed,Elk Creek Mining Inc & Capitol Coal Co,Elk Creek Mining Inc-Capitol Coal Co,Coal (Bituminous),9.833333,-95
Green Country Nebo No 2,Abandoned and Sealed,Kimbro James R,K W J Mining Company Inc,Coal (Bituminous),9.833333,-95
Wells #1,Abandoned and Sealed,Wells Gary L & Keith E,Wells Coal Company,Coal (Bituminous),9.833333,-95
Forrester #1,Abandoned,Horne Manuel & Thomas D Gilbert,H & H Coal Company Inc,Coal (Bituminous),9.833333,-95
Gail Mine,Abandoned,Roger E  Dahlgren,K & R Coal Company,Coal (Bituminous),9.833333,-95
Broken Bow #1,Abandoned and Sealed,Maready Leroy,Broken Bow Coal Company Inc,Coal (Bituminous),9.833333,-95
Craig County Mine,Abandoned and Sealed,Petroleum Reserve Corp,Carbonex Coal Company,Coal (Bituminous),9.833333,-95
Hardly Enuf,Abandoned and Sealed,Turner Charles Richard-William Tom Turner,Turner Brothers Inc,Coal (Bituminous),9.833333,-95
Checotah #2 #2b & #3,Abandoned and Sealed,Turner Charles Richard-William Tom Turner,Turner Brothers Inc,Coal (Bituminous),9.833333,-95
Martin No 1,Abandoned and Sealed,Hudson A Z,H H H Mining Company Inc,Coal (Bituminous),9.833333,-95
Phoenix Coal Co Tipple,Abandoned,Hartley Mary Jane,Phoenix Coal Company Inc,Coal (Bituminous),9.833333,-95
Phoenix,Abandoned and Sealed,Hartley Mary Jane,Phoenix Coal Company Inc,Coal (Bituminous),9.833333,-95
Mine #1,Abandoned,Jackson Ken,Sheridan Coal Company Inc,Coal (Bituminous),9.833333,-95
Black Mountain Mine,Abandoned and Sealed,Blevins Edwin,Black Mountain Energy Inc,Coal (Bituminous),9.833333,-95
Castle Hill #1,Abandoned,Harvey Jim,Castle Hill Energy Company Inc,Coal (Bituminous),9.833333,-95
Site #1,Abandoned,Thompson Bob,Fines Recovery Systems Inc,Coal (Bituminous),9.833333,-95
Rancher'S Mine 4,Abandoned and Sealed,Wiley Marcus A,Ranchers Coal Inc,Coal (Bituminous),9.833333,-95
Bankoff Mine,Abandoned and Sealed,Bankoff J,Bankoff Oil,Coal (Bituminous),9.833333,-95
Alpine No 9,Abandoned and Sealed,Wilson Clay,Alpine Construction Corp,Coal (Bituminous),9.833333,-95
No 1,Abandoned and Sealed,Kenneth  Richardson,P & K Company Ltd,Coal (Bituminous),9.833333,-95
Bowlin Mine,Abandoned,Couch Billy-Larry & Earl,Tri-C Energy Inc,Coal (Bituminous),9.833333,-95
Black Eagle #1,Abandoned,Mark  Wiley; Larry  Harkins,Paramount Corp,Coal (Bituminous),9.833333,-95
Rock Island Stone Coal,Abandoned,Quisenberry Gerold,Rock Island Stone,Coal (Bituminous),9.833333,-95
Pittsburg County Landfill,Abandoned,Mark  Balagna,Haskell Mining Inc,Coal (Bituminous),9.833333,-95
Keota #3,Abandoned,Williams Lisa,Company Of Promise Inc,Coal (Bituminous),9.833333,-95
Round Mountain Facility,Abandoned,Mcneil Charles S & James H Possehl,Nexgen Synfuel Services Llc,Coal (Bituminous),9.833333,-95
Isobel,Abandoned and Sealed,Wellman Allen,Isobel Coal Company,Coal (Lignite),9.833333,-95
Milam Mine,Abandoned and Sealed,Shell Oil Company,Shell Oil Company,Coal (Lignite),9.833333,-95
Mcculloch County,Abandoned and Sealed,Hanson PLC,Peabody Coal Company,Coal (Lignite),9.833333,-95
Carroll Test Pit,Abandoned and Sealed,Oreffice Paul F,Dow Chemical Company,Coal (Lignite),9.833333,-95
Tca Jewett Mine,Abandoned,Epley Paul J,Tca Building Company Inc,Coal (Lignite),9.833333,-95
Mckay-Section 12 Surface Coal Mine,Abandoned and Sealed,Falk Carl G-David J Morris,Palmer Coking Coal Company,Coal (Bituminous),9.833333,-95
Old King Coal,Abandoned,Parkin Wayne T,Old King Coal Company Inc,Coal (Bituminous),9.833333,-95
Roncco,Abandoned and Sealed,Ranchester Resources Inc,Becor,Coal (Bituminous),9.833333,-95
Rimrock Nos 1&2 Strip,Abandoned and Sealed,Bryant G H,Resource Exploration & Mining Inc,Coal (Bituminous),9.833333,-95
Vanguard No2,Abandoned and Sealed,Ashland Inc,Energy Development Company,Coal (Bituminous),9.833333,-95
Long Canyon Mine,Abandoned and Sealed,"Sunoco, Inc.",Sunoco Energy Development Company,Coal (Bituminous),9.833333,-95
North Block Mine,Abandoned and Sealed,Chevron Corporation,Pittsburg & Midway Coal Mining Company,Coal (Bituminous),9.833333,-95
Barbula Turley Mine,Abandoned and Sealed,Occidental Petroleum Corp,Sheridan Enterprises Inc,Coal (Bituminous),9.833333,-95
Welch I - North Mine,Abandoned and Sealed,Occidental Petroleum Corp,Sheridan Enterprises Inc,Coal (Bituminous),9.833333,-95
Welch I - South Mine,Abandoned and Sealed,Occidental Petroleum Corp,Sheridan Enterprises Inc,Coal (Bituminous),9.833333,-95
Welch Ii Mine,Abandoned and Sealed,Occidental Petroleum Corp,Sheridan Enterprises Inc,Coal (Bituminous),9.833333,-95
Dutchman,Abandoned and Sealed,Thornberry James M,J M T Company,Coal (Bituminous),9.833333,-95
North Antelope Mine,Abandoned and Sealed,Powder River Coal Co & Pan Eastern Coal Co,North Antelope Coal Company,Coal (Bituminous),9.833333,-95
Wymo Mine,Abandoned and Sealed,Kansas City Power & Light Company,Wymo Fuels Inc,Coal (Bituminous),9.833333,-95
Basin Mines,Abandoned and Sealed,Iowa Public Service,Energy Development Company,Coal (Bituminous),9.833333,-95
Blue Sky #1,Abandoned,Albert F  Robinson,Wyoming & West Virginia Inc,Coal (Bituminous),9.833333,-95
Loudin Drilling Inc,Abandoned,Loudin Jack B,Loudin Drilling Inc,Coal (Anthracite),9.833333,-95
Encoal Plant,Abandoned,Horizon Natural Resources Incorporated,"Wyoming Coal Technology, Inc.",Coal (Bituminous),9.833333,-95
