VIOLATOR_TYPE_CD,MINE_TYPE,COAL_METAL_IND,SIG_SUB,LIKELIHOOD,INJ_ILLNESS,NO_AFFECTED,NEGLIGENCE,SPECIAL_ASSESS,PRIMARY_OR_MILL,ASMT_GENERATED_IND,CONTESTED_IND,VIOLATOR_VIOLATION_CNT,VIOLATOR_INSPECTION_DAY_CNT,ACTIVITY,ACTIVE_SECTIONS,IDLE_SECTIONS,SHAFT_SLOPE_SINK,IMPOUND_CONSTR,BLDG_CONSTR_SITES,DRAGLINES,UNCLASSIFIED_CONSTR,CO_RECORDS,SURF_UG_MINE,SURF_FACILITY_MINE,REFUSE_PILES,EXPLOSIVE_STORAGE,OUTBY_AREAS,MAJOR_CONSTR,SHAFTS_SLOPES,IMPOUNDMENTS,MISC_AREA,PROGRAM_AREA,SAMPLE_CNT_AIR,SAMPLE_CNT_DUSTSPOT,SAMPLE_CNT_DUSTSURVEY,SAMPLE_CNT_RESPDUST,SAMPLE_CNT_NOISE,SAMPLE_CNT_OTHER,NBR_INSPECTORS,TOTAL_ON_SITE_HOURS,TOTAL_INSP_HOURS,COAL_METAL_IND,TOTAL_ON_SITE_HRS_SPVR_TRAINEE,TOTAL_INSP_HRS_SPVR_TRAINEE,PRIMARY_SIC,PRIMARY_CANVASS,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,DAYS_PER_WEEK,HOURS_PER_SHIFT,PROD_SHIFTS_PER_DAY,MAINT_SHIFTS_PER_DAY,NO_EMPLOYEES,PART48_TRAINING,AVG_MINE_HEIGHT,PILLAR_RECOVERY_USED,HIGHWALL_MINER_USED,MULTIPLE_PITS
Operator,Underground,C,N,Unlikely,NoLostDays,0,ModNegligence,N,,N,N,0,0,"ROOF CONTROL TECHNICAL INVESTIGTION",0,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--ROOF CONTROL TECHNICAL INVESTIGTION",0,0,0,0,0,0,1,10,5,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,46,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,6,ModNegligence,N,,N,N,0,0,"ROOF CONTROL TECHNICAL INSPECTION",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--ROOF CONTROL TECHNICAL INSPECTION",0,0,0,0,0,0,1,29,15,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,46,N,N,N
Operator,Underground,C,Y,Highly,Fatal,1,ModNegligence,N,,N,N,0,0,"NON-INJURY ACCIDENT INVESTIGATION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--NON-INJURY ACCIDENT INVESTIGATION",0,0,0,0,0,0,1,11,7,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,46,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,0,LowNegligence,N,,N,N,0,0,"ROOF CONTROL TECHNICAL INVESTIGTION",0,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--ROOF CONTROL TECHNICAL INVESTIGTION",0,0,0,0,0,0,1,13,5,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,46,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,0,LowNegligence,N,,N,N,0,0,"ROOF CONTROL TECHNICAL INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--ROOF CONTROL TECHNICAL INSPECTION",0,0,0,0,0,0,1,27,16,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,46,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,4,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,Y,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,83,56,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,46,N,N,N
Operator,Underground,C,Y,Reasonably,Fatal,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,Y,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,104,67,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,46,N,N,N
Operator,Surface,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,40,40,0,1,37,27,C,0,0,"Coal (Bituminous)",Coal,N,,5,10,2,0,20,N,36,N,N,Y
Operator,Surface,C,N,Unlikely,Permanent,1,ModNegligence,N,,N,N,2,11,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,30,0,0,1,33,23,C,0,0,"Coal (Bituminous)",Coal,N,,5,10,2,0,20,N,36,N,N,Y
Operator,Surface,C,N,NoLikelihood,NoLostDays,0,ModNegligence,N,,N,N,0,22,"Regular Safety and Health Inspection",3,1,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,252,0,0,1,92,70,C,0,0,"Coal (Bituminous)",Coal,N,,5,10,2,0,20,N,36,N,N,Y
Contractor,Surface,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Safety and Health Inspection",1,1,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,66,66,0,2,66,45,C,21,14,"Coal (Bituminous)",Coal,N,,5,10,2,0,20,N,36,N,N,Y
Operator,Underground,C,Y,Reasonably,LostDays,2,ModNegligence,N,,N,N,0,0,"CODE-A-PHONE SPOT INSPECTION",0,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--CODE-A-PHONE SPOT INSPECTION",0,0,0,0,0,0,4,51,35,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Contractor,Surface,C,N,Unlikely,Fatal,1,ModNegligence,N,,N,N,0,0,"Regular Safety and Health Inspection",3,2,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,120,0,0,1,80,53,C,0,0,"Coal (Bituminous)",Coal,N,,5,10,2,0,20,N,36,N,N,Y
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",2,2,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,107,65,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,1,0,0,0,0,0,Y,N,N,N,N,Y,N,Y,N,Y,"Coal--Regular Inspection",0,0,0,0,0,0,5,59,34,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,1,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,67,51,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,HighNegligence,N,,N,N,0,0,"Regular Inspection",1,1,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,4,118,77,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,1,0,0,0,0,0,N,N,Y,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,75,49,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,1,0,0,0,0,0,Y,Y,N,Y,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,3,86,51,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,0,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,46,33,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",0,2,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,4,66,40,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,N,Unlikely,Permanent,2,ModNegligence,N,,N,N,0,0,"NOISE TECHNICAL INVESTIGATION",1,1,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,"Coal--NOISE TECHNICAL INVESTIGATION",0,0,0,0,0,0,1,13,7,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,LowNegligence,N,,N,N,0,0,"OTHER CONTACTS",0,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,"Coal--OTHER CONTACTS",0,0,0,0,0,0,1,5,2,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,0,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,47,29,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,55,39,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,65,39,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,62,42,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,N,Unlikely,Permanent,1,ModNegligence,N,,N,N,0,0,"RESPIRABLE DUST SPOT INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,"Coal--RESPIRABLE DUST SPOT INSPECTION",0,0,0,0,0,0,1,8,5,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,52,35,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,Y,Reasonably,Permanent,3,ModNegligence,N,,N,N,0,0,"NOISE TECHNICAL INVESTIGATION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--NOISE TECHNICAL INVESTIGATION",0,0,0,0,0,0,1,16,10,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,67,41,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,N,NoLikelihood,NoLostDays,0,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,68,43,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,N,NoLikelihood,NoLostDays,0,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,52,32,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"103(I) SPOT (5-DAY) INSPECTION",3,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(I) SPOT (5-DAY) INSPECTION",0,0,0,0,0,0,1,4,2,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",3,0,0,0,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,7,457,282,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",4,0,0,0,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,Y,N,"Coal--Regular Inspection",0,0,0,0,0,0,5,605,469,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"103(I) SPOT (10-DAY) INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(I) SPOT (10-DAY) INSPECTION",0,0,0,0,0,0,1,10,8,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",3,0,0,0,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,8,401,260,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Facility,C,Y,Reasonably,LostDays,2,ModNegligence,N,,N,N,0,0,"103(I) SPOT (10-DAY) INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(I) SPOT (10-DAY) INSPECTION",0,0,0,0,0,0,1,10,8,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"103(I) SPOT (10-DAY) INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,"Coal--103(I) SPOT (10-DAY) INSPECTION",0,0,0,0,0,0,1,9,8,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"103(G)(1) SPOT INSPECTION",0,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(G)(1) SPOT INSPECTION",0,0,0,0,0,0,1,16,12,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Facility,C,Y,Reasonably,Permanent,2,ModNegligence,N,,N,N,0,0,"FREE SILICA TECHNICAL INVESTIGATION",2,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,"Coal--FREE SILICA TECHNICAL INVESTIGATION",0,0,0,0,0,0,2,30,16,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"ROOF CONTROL TECHNICAL INSPECTION",2,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"Coal--ROOF CONTROL TECHNICAL INSPECTION",0,0,0,0,0,0,1,25,14,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Facility,C,Y,Reasonably,Permanent,1,ModNegligence,N,,N,N,0,0,"ROOF CONTROL TECHNICAL INSPECTION",0,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--ROOF CONTROL TECHNICAL INSPECTION",0,0,0,0,0,0,1,51,13,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Underground,C,Y,Reasonably,Permanent,1,ModNegligence,N,,N,N,0,0,"RESP DUST TECHNICAL INVESTIGATION",1,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,"Coal--RESP DUST TECHNICAL INVESTIGATION",0,0,0,0,0,0,1,7,5,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"VENTILATION TECHNICAL INSPECTION",2,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,Y,"Coal--VENTILATION TECHNICAL INSPECTION",0,0,0,0,0,0,1,36,20,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,Y,Reasonably,Permanent,1,ModNegligence,N,,N,N,0,0,"RESP DUST TECHNICAL INVESTIGATION",1,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,"Coal--RESP DUST TECHNICAL INVESTIGATION",0,0,0,0,0,0,1,11,4,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,Y,Highly,LostDays,3,HighNegligence,N,,N,N,0,0,"ROOF CONTROL TECHNICAL INSPECTION",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--ROOF CONTROL TECHNICAL INSPECTION",0,0,0,0,0,0,1,57,30,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,30,68,"ROOF CONTROL TECHNICAL INSPECTION",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--ROOF CONTROL TECHNICAL INSPECTION",0,0,0,0,0,0,2,19,5,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,29,61,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,67,31,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,60,N,N,N
Contractor,Surface,C,N,Unlikely,NoLostDays,0,ModNegligence,N,,N,N,11,0,"Regular Inspection",0,0,0,0,0,0,0,N,N,N,Y,N,N,N,N,Y,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,11,4,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,72,N,N,N
Operator,Facility,C,N,Unlikely,Permanent,2,ModNegligence,N,,N,N,0,0,"Regular Inspection",0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,22,18,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,0,N,N,N
Operator,Facility,C,N,Unlikely,NoLostDays,3,HighNegligence,N,,N,N,0,0,"SPOT INSPECTION",0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--SPOT INSPECTION",0,0,0,0,0,0,1,17,7,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,0,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Regular Inspection",0,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,24,13,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Regular Inspection",0,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,94,51,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,6,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,2,Y,Y,N,N,N,Y,Y,N,N,Y,"Coal--Regular Inspection",0,0,0,0,0,0,2,62,44,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,108,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,3,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,3,37,24,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,108,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,LowNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,3,53,24,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,2,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,3,174,114,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"SPOT INSPECTION",1,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--SPOT INSPECTION",0,0,0,0,0,0,1,19,8,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,N,NoLikelihood,NoLostDays,0,HighNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,3,149,94,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,115,77,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,5,ModNegligence,N,,N,N,0,0,"Regular Inspection",2,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,6,202,117,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Contractor,Facility,C,N,Unlikely,Permanent,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,Y,Y,N,N,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,30,18,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,1,1,14,N,0,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",2,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,4,178,108,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,41,30,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,108,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Regular Inspection",0,1,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,48,24,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Operator,Underground,C,Y,Reasonably,Fatal,5,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,80,47,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Operator,Underground,C,Y,Occurred,Permanent,1,LowNegligence,N,,N,N,0,0,"NONFATAL INJURY ACCIDENT INV",2,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--NONFATAL INJURY ACCIDENT INV",0,0,0,0,0,0,1,17,5,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,Y,Reasonably,Permanent,2,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,154,90,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"ROOF CONTROL SPOT INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--ROOF CONTROL SPOT INSPECTION",0,0,0,0,0,0,1,15,7,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,Y,Reasonably,Permanent,2,ModNegligence,N,,N,N,0,0,"RESP DUST TECHNICAL INVESTIGATION",2,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--RESP DUST TECHNICAL INVESTIGATION",0,0,0,0,0,0,1,24,12,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"HAULAGE TECHNICAL INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--HAULAGE TECHNICAL INSPECTION",0,0,0,0,0,0,1,41,9,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Contractor,Facility,C,Y,Reasonably,Fatal,1,ModNegligence,N,,N,N,0,0,"SPOT INSPECTION",0,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--SPOT INSPECTION",0,0,0,0,0,0,2,19,12,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,1,1,14,N,0,N,N,N
